id,summarization,tokens,topics,description
8231348,,[],[],crowy is a communication dashboard supports multiple group communications incluging twitter with hashtag support facebook profile and page and cybozu live and youroom
5076908,,[],[],an html  gaming environment based on raspberry pi
11854477,,[],[],a simple sample showing the different types of notifications on andoid
3510292,,[],[],keeping the project alive with this clone of mauricemach and coffeekup
6030365,,[],[],sample project to use monigusto with vagrant
2580900,,[],[],calayer style api for building high performance ui graphics in webkit
4484315,,[],[],easy to clean calendar view
7809570,,[],[],hadoop log aggregator and dashboard
8355883,,[],[],example of recording then stitching together multiple video segments taken from the camera of an ios device
12689970,,[],[],compares the prices sell and buy for various altcoins on the exchanges coins btc vircurex and crypto trade it executes the sell and buy trades as arbitrage of given percentage is found
7117937,,[],[],porting panic s itunes album art color algortithm http and and www panic com and blog and  and  and itunes  and colors and to javascript
9912689,,[],[],a javascript tool which was made to monitor performance of has a very useful tool named taskmanager can help developers to manage the js tasks in order to pervent page stuck
3492752,,[],[],versatile pull gesture for ios perfectionists comes with pull to create and pull to refresh
3799851,,[],[],class to make a easily customisable action sheet for ios
5358383,,[],[],a scala web application demonstrating event sourcing best practices
13792983,,[],[],art and source for glitch s customizable avatars
1424730,,[],[],the all new clean and ui callback enabled app formerly known as kepler aka pollen planets
5488015,,[],[],and run scripts for the desktop build of open webos
4608909,,[],[],the simplest section adapter for android
138012,,[],[],if you re using you should use sinatra flash instead
14305536,,[],[],ios  colors and gradients
2728643,,[],[],coffeescript and javascript method combinations for underscore projects
4316389,,[],[],a lisp system for the browser
10166640,,[],[],inspired by mailboxapp http and and mailboxapp com a uitableviewcell subclass that makes it easy to add left and right swiping of content in your table views features  swipe zones with customizable colors and sizes
5413380,,[],[],a distributed load test framework using amazon ec instances
2431023,,[],[],ruby and rails centric vimfiles with support for rvm and more
8435786,,[],[],a simple and fast weibo
11284642,,[],[],color picker for android
14835020,,[],[],python orm and odm for the sleepy
1087628,,[],[],diy font face web service
1569925,,[],[],spine demo contact manager
5374173,,[],[],first class postgres feature support for the django orm
8640200,,[],[],a quick custom android dialog project
8232533,,[],[],a library for simulating parallel in clojure
4368432,,[],[],functions for transforming postgresql and pl and v into a totally awesome json document store
1957343,,[],[],a pure js and html markdown editor with live preview and syntax highlighting
11990080,,[],[],perl for ios and os x
10582476,,[],[],give the nsa free backdoor access to your flask app
1646242,,[],[],android location service cache dumper
12389834,,[],[],jquery fullscreen editor
7865360,,[],[],intel s software occlusion culling demo with my modifications
1470507,,[],[],a flask skeleton for google app using html boilerplate templating
11460912,,[],[],this is a text steganography application optimized for use on written in clojure
988678,,[],[],input type range polyfill for firefox
3119164,,[],[],software transactional memory implementation for the jvm
518809,,[],[],lua bindings for qt by mauro iazzi
5405760,,[],[],some dtrace tools written for the smartos and smartdatacenter cloud illumos based
2828482,,[],[],don t allow elements to scroll out of view by having them stick to the top or bottom of a window
1234730,,[],[],key shortcuts made simple
6347457,,[],[],deprecated please use the vitamiobundle and sample
5672117,,[],[],sidebar with folding effect for ios
11348463,,[],[],a replacement for  button uialertview that uses blurring and uikit dynamics on ios 
6941372,,[],[],amazon s multipart file upload for made simple
14497781,,[],[],library for streaming audio over nsstream
13275394,,[],[],simple android view to display list of colorful tags efficiently
7801845,,[],[],von is an opinionated redis stats tracker
4146761,,[],[],a node js cms written in with a user friendly backend
2941226,,[],[],modular restricted boltzmann machine rbm implementation using theano
13168669,,[],[],a library to add peeling to the center of your content
12704847,,[],[],uml files to reverse android frameworks
4697436,,[],[],custom uitableviewcell for ios that supports multiple row selection
1703377,,[],[],a plugin that integrates jshint with vim
10444483,,[],[],bootstrapping an blog using rails and angularjs
13853378,,[],[],an objective c implementation of vector based original implementation by hannu kankaanp http and and www niksula hut fi and hkankaan and homepages and index html
3373795,,[],[],dareloadactivity is a uibutton subclass with a refresh arrow by default with uiactivityindicatorview properties
7399420,,[],[],offheap java pojos with guaranteed memory alignment
6894693,,[],[],ruby binlog based mysql replication listener
9835285,,[],[],for uiview separation with animation
2432283,,[],[],a build server in the cloud
6737170,,[],[],all your lib are belong to us
3474961,,[],[],js based finite state machine for backbone js
13875287,,[],[],a demo of the private blur apis in ios 
14089607,,[],[],a verlet based physics library for svg files written in coffeescript
7227839,,[],[],clockface timepicker for twitter bootstrap
10619731,,[],[],save time add the latest version of gems to your gemfile from the command line
867467,,[],[],a jquery ui theme that uses absolute css power
9931090,,[],[],socket io mongodb demo
6193567,,[],[],experimental sdl based terminal with gnu unifont font rendering using libvterm
8534532,,[],[],configure servers in a snap with these concise ansible playbooks
1309789,,[],[],a jquery plugin to enable the scoped attribute on style blocks
6737965,,[],[],custom emoji formatters for rspec
5087313,,[],[],javascript terminal for firefox
4448890,,[],[],uiimage category which have vimage wrapper functions and the demo project
3697283,,[],[],implementation of google s fastbutton javascript and jquery and xui js integration
6018772,,[],[],archive current work happening at https and and github com and the grid and the graph
8422648,,[],[],ffmpeg  openal openglquartzcore  ffplayios  ffplaysdlopengl es    
7772213,,[],[],a gem for building mobile optimized rails applications using media query based device detection and server side component optimization
1863833,,[],[],create tabbarcontroller with more customization than uitabbarcontroller
10801226,,[],[],integration test between nodejs and php
6414509,,[],[],hungry hero is an open source flash game built on starling framework
1884096,,[],[],first alpha and initial concept of phpspec moved to phpspec and phpspec repo
4788242,,[],[],a lightweight opengl es   framework for ios
246825,,[],[],a c wrapper for the ghostscript library  
10476219,,[],[],a tool to display gesture hints to your users
3930334,,[],[],single page application rocketship
8734563,,[],[],a sublime text plugin which allows using laravel  generators by jeffrey way via the command palette
9795443,,[],[],seahorse is a way to describe your api
8777656,,[],[],a bookmarklet for prettifying your css
14458190,,[],[],web app for interviewing technical candidates in the browser
9634381,,[],[],web api authentication with ssh public keys
2697304,,[],[],simple visualisations of backbone collections via d visualisation library
5557913,,[],[],css kaleidoscope effect
1550805,,[],[],jquery plugin for google maps v api
9423536,,[],[],an android application that rounds the corners of the screen
14433799,,[],[],and other assorted things from www glitchthegame com
9498659,,[],[],use an expanded notification as a makeshift android log output console
6056276,,[],[],java port of arc s readability js parses html as input and returns easy to read text
1493284,,[],[],the junkyard jumbotron is a web tool that makes it really easy to combine a bunch of random displays into a large virtual display it works with smartphones anything that can run a web browser and the magic is that all you need to do to configure one is take a photograph of all the screens
123650,,[],[],make your elements glow ooooh
4655214,,[],[],a cli tool for managing your dotfiles
4154068,,[],[],expanding support for constant space tail calls in the clojure language
7329949,,[],[],browser details is a rack middleware that logs information about the browser used to make a request
7714057,,[],[],aaron swartz s blog posts in and mobi
8280896,,[],[],meteor js smartpackage to publish associated collections at once
2098535,,[],[],an open source payment processing library for codeigniter
9126257,,[],[],this project is meant for people who want to display a calendar view and show that there are events on certain days
4026081,,[],[],rails one click installer for mac os x
2565808,,[],[],a javascript library for building out the logic and ui for business rules
1620849,,[],[],glassy ios buttons with only one color to set
14077067,,[],[],crawling japanese laws
10314195,,[],[],facebook like uinavigationcontroller to slide back to previous view controller
2740353,,[],[],parallax scrolling library javascript
2114475,,[],[],not maintained improve your navigation experience this jquery lib improves a webpage navigation and helps to visualize different sections of a an any web page
6805464,,[],[],master your scroll events
1538255,,[],[],datastax brisk distribution
13306196,,[],[],sample project showing a common architecture i use when creating ios projects
14989296,,[],[],simple scripts to setup a fresh data science box using an ubuntu   lts  bit server running on an ec
530281,,[],[],archived new test framework for clojure
7007153,,[],[],a virtual d universe in your web browser
9501059,,[],[],show view hierarchy in d
7538981,,[],[],measure a function s runtime without adding a single line of code to the original function nothing more
8293120,,[],[],moost last fm s collection of c and and utility libraries
11454201,,[],[],q js has a lot of helpful javascript and works well with other libraries such as jquery
14161710,,[],[],iphone is the new idevice in town yet no longer maintained
3213781,,[],[],ios ui control displaying a set of thumbnails resembling ipad s photos app toolbar thumbnails view
14878542,,[],[],source code for the actionscript virtual machine
6141965,,[],"['cloud', 'iaas', 'openstack-folsom']",a full installation guide for openstack folsom with quantum
5386286,,[],[],a pure css responsive navigation menu
1505103,,[],[],graphite dashboard system
2975780,,[],[],see what your jquery code does inside like a boss
8027643,,[],[],micro responsive that works in every browser
5303571,,[],[],a simple theme for a knowledge base based on kirby
6292589,,[],[],building static empires with node js
1680851,,[],[],jquery slideshow and carousel plugin
12719648,,[],[],advanced jquery boilerplate
9994058,,[],[],a simple example of how to do optical character recognition ocr on ios
2821925,,[],[],these are the supporting materials for my popular series of tutorials on the arduino microcontroller platform
14743998,,[],[],v javascript engine binding for golang
9622149,,[],[],enhanced router is an extension to the laravel  router and provides some enhanced functionality
1672343,,[],[],http interface to libspotify
9374613,,[],[],sublimetext plugin for scope context coloring st and st
12215470,,[],[],data href put an href on it
3833357,,[],[],pitch detection in javascript
5241965,,[],[],an example rails application that uses the jquery fileupload rails and paperclip gems to upload files
2934564,,[],[],a rails engine for kneath s kss documentation
10732620,,[],[],a simple distributed spider in java java
13197928,,[],[],the dock like control for ios
653511,,[],[],elasticsearch ruby client deprecated
7915260,,[],[],expose the django shell as an ssh server
3479562,,[],[],exploration of scala macros
6930390,,[],[],an automatic web app tester
2601600,,[],[],a free and open source bitcoin ecommerce with several representative clients online admin etc uses mongodb etc
7113762,,[],[],dom promises idl and polyfill
8041417,,[],[],veewee definitions for a set of generic vagrant boxes
7604359,,[],[],laravel  ide helper for jetbrains phpstorm
9228529,,[],[],star wars jedi knight ii jedi outcast
10277920,,[],[],make your own crowdfunding site tutorial source code
845940,,[],[],compass plugin for providing cross browser compatible rgba support by creating transparent pngs on the fly for browsers that don t support rgba uses the pure ruby chunkypng library for hassle free install and deployment
6410709,,[],[],ios library to manage caches of images and resize transformations
9775950,,[],[],demo of effect of tweetbot profile image
4993973,,[],[],quick start with flask
9015137,,[],[],mongodb   text search support for mongoose
624728,,[],[],rack middleware for captcha verification via recaptcha api
8243331,,[],[],app store like horizontal view control that can be used in a uitableview
5269375,,[],[],m is a port of underscore js to objective c
8847651,,[],[],sqlite sqlitensuserdefaults
8608383,,[],[],dropdownmenu for android
6025137,,[],[],deprecated infinite grid view with uitableview esque data source methods
6036663,,[],[],uses bootstrap and jquery to provide a highly customizable and powerful wizard ui to your project
1753142,,[],[],an online rss reader written in clojure javascript java
12516124,,[],[],study form here http and and flavienlaurent com and blog and  and  and  and each navigation drawer hides a viewdraghelper and
1873787,,[],[],a node js blogging platform
3076009,,[],[],python css and javascript minifier
547593,,[],[],a hash based high performance data store
9770340,,[],[],an implementation of the voxel cone tracing global illumination technique proposed by cyril crassin http and and perso telecom paristech fr and eisemann and publications and crassinvoxelglobalpg and pg sub pdf
9929356,,[],[],clojurehomepage is a compojure based web framework that allows you to write the backend and frontend with clojure
6897885,,[],[],converted dart shaky boxes demo to coffeescript
15039615,,[],[],private api showcase for nsusernotification on os x
1507091,,[],[],mysql database bindings for node js
4700852,,[],[],fresh food finder phonegap application
10128257,,[],[],a git hook plugin system built using python
2679367,,[],[],unity ios  android  web view 
6429603,,[],[],vim scala ide vimside built upon ensime
10152566,,[],[],an enhanced version of the volley networking toolkit for android
7722711,,[],"['decoding', 'fft', 'fsk', 'fun', 'microphone']",description and unofficial implementation of furby s audio protocol
8297160,,[],[],scrolling for single page websites
2160255,,[],[],collection of blackberry webworks sample applications
3533981,,[],[],a scrapy based hacker news crawler
2366023,,[],[],new sbt project generation made simple r
411774,,[],[],unsupported jasmine jstestdriver adapter write jasmine bdd and run it on jstd
2541726,,[],[],when your git repo needs to lose some weight
10765492,,[],[],html canvas experiment
1941656,,[],[],hooks to support data binding between virtually any object
2390234,,[],[],a metrics aggregator for graphite
7972514,,[],[],john papa s asp net mvc spa template durandal
13016689,,[],[],deprecated the missing blacklist app for your ios  and  with private apis no jailbreak required
3411805,,[],[],faked out in memory mongo for java
10002690,,[],[],an experimental framework for low high fps multiplayer games
1517865,,[],[],minimalistic authentication plugin for rails  apps
2731990,,[],[],bootstrap heroku easily customizable marketing landing page that integrates with mailchimp simple sinatra server app
7311289,,[],[],an express and socket io based chat app that uses redis as session store rabbitmq for pubsub
2054055,,[],[],teleport opinionated server setup with ruby
7401172,,[],[],quartz composer to js and webgl compiler
4864594,,[],[],twitbase is a running example used throughout hbase in action
5114310,,[],[],a powerful and hackable service for running a beta release with invite codes
14248505,,[],[],archived code for lastgraph
4969455,,[],[],a progresshud similar to https and and github com and jdg and mbprogresshud but for android
11321834,,[],[],webrtc pp chat go golang stun websocket
10477613,,[],"['design-pattern', 'design-patterns']",a minimal and conceptual php   and pattern collection that will cover design patterns not only gof s anti closure refactoring patterns
2596695,,[],[],  qq  demo http and and mystory cc and 
9004963,,[],[],findyyetsalfredworkflow yyets    workflow
898063,,[],[],javascript testing made easy and explicit
7368314,,[],[],frictionless ios animations
939008,,[],[],node js pubsubhubbub client and server implementation
12463754,,[],[],all the support file for my code by voice setup using dragon naturally speaking and dragonfly
451465,,[],[],evaluate any text against a collection of match rules
3112733,,[],[],a category on uiview to create an instance with a block for its drawrect
2269637,,[],['sample-app'],codestrong mobile companion
9214831,,[],[],a jquery and zepto plugin that provides an easy way to implement an off canvas toggling a navigation metaphor made popular by mobile applications
4223858,,[],[],easily add custom folding and page flipping transitions to uiviews and uiviewcontrollers
3432848,,[],[],sample application built with backbone js and  different ui toolkits twitter jquery and custom iphone skins
2022916,,[],[],kick starts android application development
2238384,,[],[],brings back the unique identifier support under ios it uses the device s mac address in combination with the bundle identifier to generate a new hashed unique identifier
3685302,,[],[],jx javascript extension tools alloyteam web   web app
365777,,[],[],source code to busy coder s guide to android
1471011,,[],[],uiscrollview for iphone with horizontal paging like mobile safari tabs
328430,,[],[],https and and github com and tparisi and webgl lessons is now the officially maintained fork for this project
754761,,[],[],structure and interpretation of computer second edition
363729,,[],[],a utility library for your daily android needs
2483064,,[],[],js js a javascript javascript interpreter
2482606,,[],[],multi server continuous git based deployment and process management
1611799,,[],[],javascript to test each css class on a page and report which are hindering performance
1001312,,[],[],lipsync sets up a lightweight service that provides command dropbox like syncing
24480,,[],[],put twitter on your website with an unobtrusive javascript plugin for jquery
644207,,[],[],a jquery plugin to facilitate conveniently working with local storage
965173,,[],[],allows you to swipe a uitableviewcell and reveal a back functions like cells in the twitter app
1775877,,[],[],automatic synchronization for core data between any combination of mac os x and ios mac to iphone to ipad to ipod touch and back again
140252,,[],[],this repository is for ack  which is no longer being maintained do not submit issues here ack   has a new github project at
1884580,,[],[],stylish and animated tab view for ios rendered entirely using core graphics
265935,,[],[],nginx module for serving files from mongodb s gridfs
5776550,,[],[],cocoa noise drawing code plus a ready to go noise view
236068,,[],[],provides an irb session to a running ruby process
8143447,,[],[],prototype a library and markup for building xkcd style comic strips
1354872,,[],[],tempo is an intuitive javascript rendering engine that enables you to craft data templates in pure html
7842750,,[],[],beautiful charts in the terminal for static or streaming data
8352792,,[],[],apkinspector is a powerful gui tool for analysts to analyze the android applications
229790,,[],[],a git implementation for net and mono
548537,,[],[],deprecated please use csscomb js instead
845412,,[],[],the html boilerplate adapted into a wordpress including bruce lawson s html blog markup
703011,,[],[],a javascript game engine with jquery
1763297,,[],[],deprecated no longer maintained use the rails composer tool instead
1161524,,[],[],categories and helper classes for ios projects
288641,,[],[],allows logging in via twitter and openid
1668651,,[],[],read only this repo is no longer in active development please see https and and github com and joomla and joomla cms
8570705,,[],[],create a gesture driven map of view controllers in d space
51859,,[],[],a fist full of code metrics the original but no longer the fork of reference see https and and github com and metricfu and and the definitive branch
620862,,[],[],a game engine for making classic arcade style games using javascript and html we re starting moving on a re organized repo here https and and github com and akihabara
1627210,,[],[],twitter like cascade ui library
194807,,[],[],user notification management for the django web framework
13484,,[],[],scripty for a more delicious web
2588511,,[],[],algorithm implementations and homework solutions for the stanford s online courses
2360003,,[],[],color detection tool for designers and developers
1238961,,[],[],a carousel plugin built for responsive layouts there are many like but this one is mine
851574,,[],[],fast date and datetime classes for ruby unnecessary on ruby    and
1575775,,[],[],maconfirmbutton is an animated subclass of uibutton that replicates and improves upon the behavior of the appstore buy now buttons built and animated with core animation it is completely image free
90670,,[],[],vim plugin and command line tool for running jslint http and and jslint com and this is project is no longer under active development see readme for details
5847,,[],[],johnson wraps javascript in a loving ruby embrace
9551008,,[],[],wolfd browser version gpl source release
15677,,[],[],a big hairy fuzzy spider that crawls your wreaking havoc
7360091,,[],[],convert select box into switch
4651578,,[],[],a progress view which shows its progress a pie chart
1718961,,[],[],just like you favorite graphic editor but in your browser and it creates css
1373407,,[],[],unsupported android videokit basic ffmpeg and x build for android pull requests gratefully accepted
1640718,,[],[],a non notification view for ios
4311172,,[],[],an example of svbtle style kudos
14630813,,[],[],a method for obtaining uiwebview s internal jscontext without using kvc
2155708,,[],[],cancan extension with role oriented permission rules caching and much more
3388044,,[],[],a fluid css layout system
2186169,,[],[],a gui administration for memcached
1667769,,[],[],webkit bindings for node
10163890,,[],[],a sparrow like expanding toolbar button in coreanimation
19309,,[],[],port linux to the iphone
492019,,[],[],work with models in your javascript
495753,,[],[],norm is a mongodb driver for net designed to provide access to strongly and statically typed documents and collections
14885711,,[],[],generate favicon for all major platforms
1050321,,[],[],a collection of advanced puppet examples
284681,,[],[],the coder s starter kit messaging in a low key ruby environment
4003622,,[],[],vertical tab bar controller for ios mimicking uitabbarcontroller look and behavior
3293095,,[],[],a unblockable messaging system for android
15536555,,[],[],released in accordance with gpl licensing
620760,,[],[],the mac client for git
274897,,[],[],html web socket server and client implementation in ruby
4677758,,[],[],see http and and thatsmathematics com and mathgen and
1766275,,[],[],ios uiimage processing functions using the vdsp and accellerate framework for speed
81841,,[],[],an unobtrusive way to a and b test and optimize webpages
4605178,,[],[],use salt as a vagrant provisioner
1150070,,[],[],primesensor modules for openni
3477409,,[],[],contains some python samples with new cv interface of opencv
233888,,[],[],dojo  the official read only mirror of dojo core please submit patches at http and and bugs dojotoolkit org and
7038350,,[],[],dll injection tool that implements various methods
1399039,,[],[],mq and  x distribution
3436550,,[],[],flickable a zepto plugin to enable touch gestures on any html element
580076,,[],[],simplified chinese translation for the llvm tutorial
11045866,,[],[],a uiimageview clone that adjusts image content to show faces
52876,,[],[],community funded reporting
987894,,[],[],open source jquery ui widgets
4548803,,[],[],your awesome front end starter kit
8764888,,[],[],an api compatible replacement for google reader
275367,,[],[],extend mapkit to add route directions powered by google maps api
317632,,[],[],rails plugin that maps model validations to class names on form elements to integrate with validatious important project is not maintained anymore
904766,,[],[],my own reprap mendel redesign
1278354,,[],[],a framework to add convenience stuff for easier coping with corelocation and mapkit on ios it includes a custom uibarbuttonitem mimicing the locate me button of the built in google maps app
3708879,,[],[],roboguice classes extending actionbarsherlock classes
1648234,,[],[],controller that helps the management of uitableviews extendable sections
6908985,,[],[],tookit for enabling reader aware design for your site
1564077,,[],[],a simple grid view and dashboard component for ios
445642,,[],[],rails  compatible generators for gems that don t have them yet
516401,,[],[],not maintained development moved to github com and knplabs and php github api
497630,,[],[],a re write of the firefly media server mt daapd it s released under gplv and please note that this git repository is a mirror of the official one at git and and git debian org and jblache and forked daapd git
103650,,[],[],an exokernel operating system written in d
1320406,,[],[],this is a java library that implements websockt api draft  and  for android platform library uses java nio packages for efficient non blocking evented behavior it easily gets integrated with phonegap framework
2676470,,[],[],the source for http and and eloquentjavascript net
598593,,[],[],lightweight sessions middleware for google app engine secure or datastore
2155701,,[],[],android tutorial source code
2528830,,[],[],android   and   local root
1843760,,[],[],html attribute inspired validations for backbone
3881090,,[],[],a wrapper around curl to support oauth  
1526365,,[],[],a tool to create html timelines from spreadsheets of events
468218,,[],[],the original awesome github app for android
5346756,,[],[],notice component for ios unmaintained code
2525221,,[],[],research and development of a new toolkit for projector camera calibration at ycam
8473466,,[],[],you can insert some blocks before and after the method like aspect oriented programming
3882734,,[],[],compatibility stubs to enable use of weak references with arc on older oses
1393654,,[],[],tools and defaults for designing websites in the brower
14149604,,[],[],a sample mobile application built with angularjs
13596,,[],[],this plugin adds reflective access to validations
600274,,[],[],note this repo has been moved see the readme remotipart is a ruby on rails gem enabling remote multipart forms ajax style file uploads with jquery
7911999,,[],[],gorillascript is a compile to javascript language designed to empower the user while attempting to prevent some common errors
4605908,,[],[],a ruby image and graphics magick library note this project is no longer maintained
8470221,,[],[],project now called ionicbackup
987326,,[],[],cde and environment packaging for linux
7593051,,[],[],starter for requirejs and backbone using bower
3236297,,[],[],sparrow scheduling platform u c berkeley
8325464,,[],[],a udf library with functions to interact with the operating system these functions allow you to interact with the execution environment in which mysql runs
1267607,,[],[],pyzeromq gevent compat lib
1281625,,[],[],collection of lombok extensions
12697914,,[],['boilerplate-application'],a bootstrap python so that you can focus on writing code
2780687,,[],[],an extension to rake for dealing with a directory of a number of and a directory of outputs
1542117,,[],[],rest oauth server is a rails  app that let you open up your api and manage end user authentication and client application authorization implementing the oauth   specifications draft 
753436,,[],[],simple horizontal slider which grows up the current box when it s in focus title text and back down when it s not in focus
1967378,,[],[],custom tab bar imitating tweetbot s tab bar
1093420,,[],[],a mac os x application that automatically secures your internet connection in unprotected wireless networks through ssh tunneling
697681,,[],[],a retro multiplayer shooter
2923322,,[],[],gamepad access in browsers via gamepad api
656005,,[],[],javascript in ten arbitrarily long minutes
939314,,[],[],linguistics module for node in and more
3401064,,[],[],a demonstration of particle effects in ios  with caemitterlayer and caemittercell
5807719,,[],[],a turing complete rop compiler
1663170,,[],[],demo of mkhorizmenu a drop in replacement for the three fame horizontal menus used in news apps
197728,,[],[],a micro web framework and internal dsl to wire ring handlers and middlewares
184959,,[],[],a scala wrapper for joda time
30829,,[],[],generate random data from a regular expression
657612,,[],[],a collection of tools useful when working with jboss netty
10592707,,[],[],learnable programming in javascript
1765459,,[],[],tagedit jquery plugin the plugin can be used to edit tags from a database the easy way
12191760,,[],[],android ffmpeg tutorial
977871,,[],[],port of the rails plugin geokit rails to rails as a gem
1309860,,[],[],a flexible tab bar implementation for iphone and ipad
1471582,,[],[],st use sublimepythonide with st adds python completions and some ide like functions to sublime text through the use of the rope library
99523,,[],[],website load testing tool in with the ability to unload a busload of tourists on a each with the ability to trace through complex application paths
2750496,,[],[],fb mobile inspired slide out menu built on jquery mobile
1157583,,[],[],an nstableview replacement that doesn t suck
3050548,,[],[],a playground tinkertool for rapid web iteration
3249758,,[],[],pure python imaging library with python     and support
12096559,,[],[],companion source code for sample app to go with the android dev bytes series making apps beautiful at http and and www youtube com and watch v ppyrnyuxqc
3773,,[],[],moved the official repo is now hobo and hobo
4605917,,[],[],introspect the ruby heap by locating references to and detaching in order to release objects optionally narrowing by namespace
2769302,,[],[],a cocoa framework for localization
4735066,,[],[],yet another chinese word segmentation package based on character based tagging heuristics and crf algorithm
5185488,,[],[],objective c framework that powers cheddar for ios and cheddar for mac
312852,,[],[],dolphin safe rake tasks for net systems
4568688,,[],[],simple examples of concurrent server design in python
8101491,,[],[],demo api built on laravel  for my laracon  presentation
520,,[],[],this plugin provides a flexible way to add authorization to rails
1210831,,[],[],magento theme package based on html bolierplate by paul irish coupled with csspie by  creative llc
1450564,,[],[],libjingle clone of the original svn with some local patches
611251,,[],[],a python version almost a port of propublica s tablefu
4352575,,[],[],floating ui component with navigation bar for iphone
978894,,[],[],proper way to call objetive c from javascript in uiwebview
3965305,,[],[],a language that compiles to php
9394283,,[],[],simplertmp is a simple java library for implementing rtmp with no external dependencies or nio
15218510,,[],[],lark is a resty interface for redis
2296633,,[],[],a mirror of the nginx svn repository
1308593,,[],[],mobile itc reports downloader and dashboard
9029995,,[],[],terminal emulator application like xterm in node and html
1766977,,[],[],a collection of jekyll plugins and generators that i ve written for recursive design com
3287703,,[],[],a project to build a spdy client library for the iphone
868969,,[],[],a complete iphone app doing some virtual reality this app uses artoolkit plus to detect markers on the video frames and then overlays d objects following the movements of this marker the code is released under gpl
3384214,,[],[],lightweight program specifications for testing javascript
342564,,[],[],swiz framework for as and flex
2541616,,[],[],jquery style deferreds for underscore
3412695,,[],[],like but provides etc
7566515,,[],[],http and and firmware mod kit googlecode com and svn and trunk
2664752,,[],[],notifications framework for backbone js
2033348,,[],[],a small command line application for load testing web servers think of it as similar to httperf or only more modern and simpler to deal with
1237805,,[],[],monitor your service s availability through a clean dsl
451481,,[],[],unofficial core plot mirror official version now here https and and github com and core plot and core plot
7717751,,[],[],an implementation of function patching for without the use of w and x pages
108972,,[],[],an experimental iphone app to stay connected with github on the go
179067,,[],[],a ruby interface to github api v
666669,,[],[],clojure s data structures modified for use outside of clojure
2330389,,[],[],think media queries powered by javascript
5651915,,[],[],collection of modules to build distributed and reliable concurrent systems in python
10726488,,[],[],nave playing card recognition using opencv and python
8490403,,[],[],three easy ways to do things later in cocoa and cocoa touch
204910,,[],[],this project is not under active development any more consider using https and and launchpad net and gcc arm embedded instead a very simple build script for bare metal arm toolchain no linux
8093452,,[],[],a simple screen sharing app written in node js that allows you to share you screen with anyone right from your browser
1443848,,[],[],a css polyfill that implements css box opacity and rgba and hsl and hsla colours in browser that don t support them
328021,,[],[],ruby views without a templating language
129775,,[],[],download email from pop or imap and do stuff with it
1760326,,[],[],a tutorial on parallel and concurrent haskell
1299755,,[],[],image viewer for mac os x
2043472,,[],[],starter project for introduction to logic programming with clojure
323141,,[],[],perl script that implements a subset of the gnu as preprocessor that apple s as doesn t
1538215,,[],[],currently gpustore technical paper http and and www cs utah edu and wbsun and gpustore pdf
1167735,,[],[],an iphone xml to nsdictionary converter
313872,,[],[],a framework for implementing commonly used design patterns when using domain driven design
1380234,,[],[],a animatable mkannotationview with a uitableview designed to behave the same as callouts in maps app on the ipad
2330957,,[],[],ios color picker view controller which presents a hue bar and a saturation and brightness box to allow selection of any rgb color
1803599,,[],[],base classes for ios apps
750244,,[],[],kvoblocknotificationcenter is a set of source code for using blocks with cocoa s key value observing kvo originally inspired by mike ash s kvo done right blog post and code http and and www mikeash com and page pyblog and key value observing done right html see http and and toxicsoftware com and kvoblocks and for more information
795995,,[],[],bi directional git to bzr bridge never fear bzr again
55832,,[],[],a simple faq application for django apps
3248077,,[],[],uiview subclass that implements pullable behaviour similar to the notification center in ios 
3602085,,[],[],non non intrusive info panel implementation as seen on some popular apps
2878298,,[],[],deprecated see django nonrel and django
3609702,,[],[],a pinterest and piictu style expanding controller
3942127,,[],[],modifications using the xposed framework
8213279,,[],[],an all in one toolbox made for seos
2508838,,[],[],mikumikudance on webgl
1758324,,[],[],manage your cassandra cluster in your web browser
1295583,,[],[],kurogo is a php framework for delivering high data driven customizable content to a wide range of mobile devices its strengths lie in the customizable system that allows you to adapt content from a variety of sources and easily present that to mobile devices from feature to early generation smart to modern devices and tablets
3258474,,[],[],x assembly primer for c programmers
743502,,[],[],sones graphdb opensource graph database
2718027,,[],[],a super easy to use launcher for your ios projects
5657,,[],[],comatose is a micro implemented as a rails that is designed to be easy to embed and extend
1454228,,[],[],a set of actionscript tools to export animations and graphic assets made in flash authoring to other formats
2971500,,[],[],deprecated magento tests automation framework
1581223,,[],[],bitcoin mining pool server getwork based obsolete
2481236,,[],[],clipboard history plugin for sublime text 
1276565,,[],[],demo of kinect related algorithms
3077225,,[],[],this repo is no longer supported and exists only for the sake of reference please use the new titanium cli
1003001,,[],[],personal wiki for vim
14188918,,[],[],password hash identification
13152042,,[],[],a more elegant way to show message
3576449,,[],[],a modern device detection script
975840,,[],[],magickit is an objective c file identification framework based on libmagic
1236023,,[],[],a simple javascript chart rendering library
8000868,,[],[],socialaccounts is an ios framework that provides an easy way to manage social network accounts
8471812,,[],[],restricted boltzmann machine and deep belief network implementation uses mnist dataset as a demo
1664083,,[],[],high level api for moai framework
5075017,,[],[],path a button animation layout like path
3556042,,[],[],plugin for cordova that enables fully native looking apps
725374,,[],[],makes headers for sections in lists sticky known from the iphone os tables views
1346324,,[],[],hash data structure manipulation functions
7357977,,[],[],datastore powering an evolving public reflection of self
2820348,,[],[],sicp pdf adapted to pocket format for small e reader screens
281232,,[],[],an object restational model
