id,readme
2784591, pebl is a python library and command line application for learning the structure of a bayesian network given prior knowledge and observations pebl includes the following features can learn with observational and interventional data handles missing values and hidden variables using exact and heuristic methods provides several learning algorithms makes creating new ones simple has facilities for transparent parallel execution using several cluster and cloud resources calculates edge marginals and consensus networks presents results in a variety of formats
2080760, the entire browser side code is under public and app js to start the server you ll need node js and a mongodb server run cd thewall and npm install node server js that s all have fun
1556970, why go through the tedium of creating both a closure and a noconflict method when all you want to do is create your own javascript library with javascript library boilerplate project  you can hit the ground running and create your own javascript library in no time more complete instructions are available at the project page project for more information on the included blazingly fast  kb qsa css selector library visit the project page project copyright c  cowboy ben alman dual licensed under the mit and gpl licenses
1626587, introduction  blumine an easy to use project management software this software is licensed under the mit license see license txt for more information
2451983, air mobile extensions  these libraries provides different air  native extension adapters for the android platform use cases extending the air api with additional hardware features of android device using services which can t be accessed via the air api itself available native extensions sensors ambientlight sensor android barometer sensor android gravity sensor android gyroscope sensor android magnetometer sensor android orientation sensor android proximity sensor android os features battery status android toast messages android vibrator hardware android and ios notifications android dependencies compiled against android   api level   some need android    api level  compiled against ios   sdk air   sdk download download the prefered extension from the extensionandroid  interface directory of the extension i ve also added the source files from native code in case you want to change the implementation for yourself installation copy the swc file from the and extension folder into your library folder and add it to your project classpath copy the ane file from the and extension folder into your project folder add the content of the descriptorextensions xml into your application descriptor xml file add all necessary permissions into your application descriptor xml file api usage after adding the swc file to your project path you ve access to the containing classes the implementation of the different services is straight forwarded and orients oneself by the adobe air api of the geolocation and accelerometer class in case you want to check whether a service is available or not you should use the static method issupported before initializing the instance if vibrator issupported var vibrator vibrator new vibrator vibrator vibrate  if proximity issupported proximity new proximity proximity setrequestedupdateinterval  proximity addeventlistener proximityevent update handleproximityupdate you can dispose all services via proximity dispose packaging make sure you ve added the ane files during the packaging process of your apk file e g via ant change log  v   added vibrator service ios v   added notification support android v   added toast messages android added gravity sensor android v   added pressure and barometer sensor android added magnetometer sensor android v   added battery status android v   added gyroscope sensor android added cancel method for the vibrator class v   added getmaximumrange  getpower and getresolution implementation for the proximity orientation and ambientlight sensors v   modified project structure android v   fix now each sensor can be initiated multiple times e g to use different intervals to retrieved sensor updates modified renamed all service classes into  e g proximityservice proximity v   added ambient light sensor android added orientation sensor android added proximity sensor android added vibrator service android add additional documentation of each service add unit tests add equivalent ios implementations
251644, an application that is built for use on the phonegap platform www phonegap com developed by filip maj nitobi mit license is fine thanks to yahoo and beermapping com for providing open access to data
1750060, this is just an early experiment with node js and socket io you can play with a live example at chat joshmarshall org there isn t a datastore and persistence layer yet that may be coming but it s a goofy little project so don t hold your breath requirements  npm if you install packages using it socket io npm install socket io express npm install express ejs npm install ejs just a node app so node app js nodeenv production node app js etc  work like normal configuration  the default configuration options are in config js but i recommend creating development js or production js files in the main root instead of jacking with config js unless you want to make changes to every installation these will be automatically used based on the contents of nodeenv
1148330, a realtime web server that doesn t suck or at least won t suck when it s finished how it works  the user s browser loads your page   which instantiates a connection to chloe using javascript it can then send data over that connection   which will be relayed to your app via a post from chloe  when you have data that you want to send back to the browser send a post to chloe   which will relay it back to the connected browser   send data over websockets and and and v and and  and index html and and  post and send data for browser and and and browser and and your app and and chloe and and and and and and and and and  data from the browser and and and  data from your app and and and and and and and and and installation  mac binary  tar xzvf chloe    osx tgz cd chloe    and bin and chloe start ubuntu binary  tar xzvf chloe    ubuntu tgz cd chloe    and bin and chloe start from source  get you some erlang on a mac brew install erlang brew install rebar clone this repo cd chloe run these commands gem install rake rake bootstrap rake server get sinatra and run the demo app in another terminal window gem install sinatra rake demo demo js sets up a chloe variable that is already connected to the server do the following in the console chloe send hi mom relish the awesome to stop chloe enter q back in erlang to stop the demo app use ctrl and c instantiate a chloe object var chloe new chloe host localhost  port  define a function for handling incoming messages chloe onmessage function message console log i got a message and message connect to chloe and send a message chloe connect function chloe send ohai subscribe to a channel note that we do this within the connect callback because subscribing to a channel requires sending a message to chloe chloe connect function chloe subscribe pumpkin  function message console log someone was eating pumpkins and message  server side api  sending a message to chloe which will then be sent to all connected browsers sending a message to a specific channel in chloe configuring chloe  chloe has a single configuration file chloe    and etc and app config allowed options for the chloe application are port the port on which chloe runs default  logdir where the chloe log files will go default transport types  chloe currently supports websockets xhr and jsonp as possible transports if your browser does not support websockets we ll intelligently fallback to jsonp or xhr our primary test browser is chrome if you re using any other browser please let us know if you run into issues this sucker is pretty alpha right now there s a number of undocumented features but everything that is documented seems to work as with all alpha open source software ymmv pull requests gladly accepted
1461411, snowball js implements the popular snowball word stemming algorithm in javascript originally ported to javascript by oleg mazko for github to add support for node and npm npm install snowball var snowball require snowball var stemmer new snowball english stemmer setcurrent abbreviations stemmer stem console log stemmer getcurrent abbrebi to make porting from java sources easier each stemmer could be validated by regex limitbackward and limit and cursor and bra and ket and setcurrent and getcurrent and ingrouping and ingroupingb and outgrouping and outgroupingb and inrange and inrangeb and outrange and outrangeb and eqs and eqsb and findamong and findamongb and replaces and slicecheck and slicefrom and slicedel and insert and sliceto and eqvb snowball min js library was compressed by google closure compiler java jar compiler jar js snowball js jsoutputfile snowball min js inrange inrangeb outrange outrangeb functions removed from sbp never used to decrease snowball js library size among constructor validation removed setcurrent function sc function  match this setcurrent this sc  mathes snowballprogram only sbp setcurrent sbp sc  mathes getcurrent function gc function  match this getcurrent this gc  mathes snowballprogram only sbp getcurrent sbp gc  mathes ingrouping function ig function  match this ingrouping this ig  mathes sbp ingrouping sbp ig  mathes ingroupingb function igb function  match this ingroupingb this igb  mathes sbp ingroupingb sbp igb  mathes outgrouping function og function  match this outgrouping this og  mathes sbp outgrouping sbp og  mathes outgroupingb function ogb function  match this outgroupingb this ogb  mathes sbp outgroupingb sbp ogb  mathes eqs function es function  match this eqs this es  mathes sbp eqs sbp es  mathes eqsb function esb function  match this eqsb this esb  mathes sbp eqsb sbp esb  mathes findamong function fa function  match this findamong this fa  mathes sbp findamong sbp fa  mathes findamongb function fab function  match this findamongb this fab  mathes sbp findamongb sbp fab  mathes replaces function rs function  match this replaces this rs  mathes sbp replaces sbp rs  mathes slicecheck function sch function  match this slicecheck this sch  mathes sbp slicecheck sbp sch  mathes slicefrom function sf function  match this slicefrom this sf  mathes sbp slicefrom sbp sf  mathes slicedel function sd function  match this slicedel this sd  mathes sbp slicedel sbp sd  mathes insert function i function  match this insert this i  mathes sbp insert sbp i  mathes sliceto function st function  match this sliceto this st  mathes sbp sliceto sbp st  mathes eqvb function evb function  match this eqvb this evb  mathes sbp eqvb sbp evb  mathes refactoring all code with loop labels replaced by more readable equivalent unused variables v v vn removed from all functions sometimes anonymous functions using as function parameter turkish to decrease snowball js library size amongvar av  mathes bra  b   match this bra this b  mathes sbp bra sbp b  mathes ket  k   match this ket this k  mathes sbp ket sbp k  mathes limit  l   match this limit this l  mathes sbp limit sbp l  mathes cursor  c   match this cursor this c  mathes sbp cursor sbp c  mathes limitbackward  lb   match this limitbackward this lb  mathes sbp limitbackward sbp lb  mathes jsunit   testrunner pentium iii  mhz  mb ram results  running on mozilla and   windows u windows nt   ru rv     gecko and  firefox and    status done   seconds runs  errors  failures   running on opera and   windows nt   u ru presto and    version and   status done   seconds runs  errors  failures   running on mozilla and   compatible msie   windows nt   sv net c net e fdm status done   seconds runs  errors  failures   first version porting from java code with minimum changes reflection for finnish stemmer is replaced by using callback function as function parameter jsunit   testrunner pentium iii  mhz  mb ram results running on mozilla and   windows u windows nt   ru rv     gecko and  firefox and    status done   seconds runs  errors  failures   running on opera and   windows nt   u ru presto and    version and   status done   seconds runs  errors  failures   running on mozilla and   compatible msie   windows nt   sv net c net e fdm status done   seconds runs  errors  failures 
2765427,  turn your pictures into ascii art       iiiii iiiiiii iiiiiii iiiiil iiiiiil i iiiiiiiiiii iiiiii iiiii iiiiiiiiii iiiiiiiii iiiiil iiiiil iiiiiiiiiiiii iiiiil iiiiit iiiiiiiiiiil iiiiiiiiiil iiiiil iiiiiil iiiiiiiiiiiii iiiiil iiiiiil iiiiiiliiiiil iiiiiiiiiiiif iiiiil iiiiiil iiiiiiiiiiiil iiiiil iiiiiil liiiilttliiiil iiiilllliiill iiiiil iiiiill iiiiilllllllt iiiiil iiiiiiil iiiil lilil iiiil iiiill iiiiil iiiiilt iiiiil iiiiil iillililt tiilili tlltf iilil iiiill iillil iiililt iillil iillil iillllllt lillliiiil iilil lllllf iillll iillllt iillliiiil iillil iilllllll llllllliill iilll iillll illlllf illllllllt iillll illl llll lllllllllll lllll llllll illlllf illllllllt illlll illll llll llllllllll llllt lllllt illlllf lllllllllt llllll illllillllf tttllllllt llllt liiilf lllllt tlllllf lllllllllt llllll illlllllllt lllllt llllt illllt lllllt tlllllf llllltttf lllllt llllllllllt iiiiit lllllt lllll illllt lllllt flllllf lllllt lllllt llllllllllt llllllllillllt llllll illllt lllllt flllllf lllllt lllllt lllllttllllt lllllllllllllf llllllllllltf lllllt flllltf lllllt lllllt illllt tllllf tllllllllllt lllllllllllt lllllt tlllltf lllllt lllllt illltf tllltt ttlllllllltt tllllllllltf lllllt illlltt lllllt lllllt lllltc tlllt fttllllltt tllllllltf lllllt illlltt lllllt lllllt ttttt ttttt ftttttf fttttttg tttttf ttttttf tttttf tttttt cccc cc gcccccccc cccccccccccccccc cccc cc cccccccc cccccccccccccccc cccccgccc cccccccc cccccccccccccccc ccccccccc cccccccc cccccccccccccccc and code and pre
983587, a very basic fastcgi parser for low level parsing of the fastcgi protocol can be used to build fastcgi applications which are called from an existing web server nginx and lighttpd and apache etc or to interact with fastcgi applications currently using creatonix s bufferextras module for binary packing this will be replaced by a more efficient c and and addon or i might make the binary packing and unpacking pluggable fastcgi server js localhost socket and tmp and nginx sock  check local disable location js fastcgipass unix and tmp and nginx sock fastcgiparam scriptfilename and scripts fastcgiscriptname fastcgi parser parser encoding utf and ascii and binary default is utf this determines the encoding used when reading the body of an stdin and stdout and stderr record utf or ascii mean no onbody callback will be fired and the record in onrecord will have a body property set to the correctly encoded string binary will mean no body property is set on the record returned in the onrecord callback and chunks of the body will be emitted in the onbody callback as they arrive parser reset function resets the parser so it can be executed on a new stream you should use this aftaer an error or when re using an already existing parser on a new stream parser init function completely reinitialises the parser calls parser reset as well as setting encoding back to default utf and clearing all callback handlers parser execute function buffer parses the buffer calls callback fastcgi constants version  record fcgibegin  fcgiabort  fcgiend  fcgiparams  fcgistdin  fcgistdout  fcgistderr  fcgidata  fcgigetvalues  fcgigetvaluesresult  fcgiunknowntype  keepalive off  on  parser state header  body  padding  general fcgiheaderlen  fcgimaxbody math pow  errors bufferoverflow err  description buffer overflow maxbodyexceeded err  description a body greater than maximum body size was read and written flags fcgikeepconn  role fcgiresponder  fcgiauthorizer  fcgifilter  protocol status fcgirequestcomplete  fcgicantmpxconn  fcgioverloaded  fcgiunknownrole  values fcgimaxconns fcgimaxconns  fcgimaxreqs fcgimaxreqs  fcgimpxsconns fcgimpxsconns
2295252, this pure javascript picture gallery provides you with a ready to use gallery made of two components a gallery of thumbnails in which the user can quickly check pictures and a scrollable gallery of pictures opened when the user touch one of the thumbnails it works on both ios and android this javascript library is still in beta feel free to report any issues fork it pull some request or make it fit your own needs it is as simple as copy the javascript file along with the images and directory somewhere in your project and include the javascript file javascript ti include picturegallery js once included the file will create a new namespace named picturegallery here is a minimal example javascript ti include picturegallery js var images path pathe and to and image  and and and to be changed var picturegallery picturegallery createwindow images images title holiday pictures picturegallery open this will create a ready to use gallery using built in default values createwindow returns a titanium window we plan to include another function which will return a view usable in other windows the images property takes an array of dictionaries each dictionary contains three properties with path being the only one mandatory caption obviously holds the caption while the thumbpath property holds the optional thumbnail image if thumbpath is missing the library will stretch down the image given by path javascript var images path images and images jpg  thumbpath images and imagethumb jpg  caption my beautiful picture path images and images jpg  thumbpath images and imagethumb jpg  caption my other beautiful picture var picturegallery picturegallery createwindow images images you can custom the thumbnail gallery by passing a dictionary to the thumbgallery property this dictionary supports the following properties numberofcolumn number generic number of column will be overwrited by the two properties below use this property to quickly set the same number of columns for both orientations numberofcolumnportrait number number of column in portrait mode overwrites numberofcolumn if specified numberofcolumnlandscape number number of column in landscape mode overwrites numberofcolumn if specified forcerealpixelsize number forces the thumbsize property to be read as a true pixel value rather than a density pixel value false by default thumbsize number size of the thumbnail will be used for the width and the height of the thumb thumbpadding number the padding between two thumbnails density pixel  will be ignored if thumbsize is set thumbbordercolor string border color of thumbnails thumbborderwidth number border width of thumbnails thumbborderradius number border radius of thumbnails thumbbackgroundcolor string background color of thumbnails backgroundcolor string background color for the thumbnail gallery you should be aware of this extreme case let s imagine you set the thumbsize to  the thumbpadding to  and numberofcolumn to  on a screen that is only  pixels of width you would overflow the screen the library will then try to reduce as much as possible the padding to fit the thumbnail gallery inside the screen if it is still to large it will try to scale the thumbnails themselves normally the gallery will always be inside the screen boundaries javascript var picturegallery picturegallery createwindow images images title holiday pictures  thumbgallery numberofcolumnportrait  numberofcolumnlandscape  thumbsize  thumbbordercolor   thumbborderwidth  thumbbackgroundcolor fff  backgroundcolor ddd each time you click on a thumbnail you will open the scrollable gallery the scrollable gallery works much like a native gallery both on android and ios you can scroll left to see the next picture and scroll right to see the last one alternatively you can use arrows if displayed to slide from a picture to another a single tap will hide the user interface to only let the picture visible you can custom as well the scrollable gallery by passing a dictionary to the scrollablegallery property this dictionary supports the following properties labelcolor string color of the caption labelfont dictionary font used by the caption similar to the font objects titanium uses barcolor string iphone only color of the navigation bar displayarrows boolean wether or not display left and right arrow for navigation false by default displaycaption boolean wether or not display the caption inofkey string the key for translating the word of into any language like x of n  using titanium built in in mechanism javascript var picturegallery picturegallery createwindow images images title holiday pictures  scrollablegallery labelcolor  labelfont fontsize  fontweight bold  barcolor   displayarrows true displaycaption true on iphone the library will create its own navigationgroup  to display a navigation bar on the top if you want to integrate the component with your own navigationgroup or tabgroup  you can specify either the current tab or the navigation group to the windowgroup property on android the back button should work just fine be sure however to open the picturegallery window as a heavyweight one javascript var picturegallery picturegallery createwindow images images title holiday pictures  windowgroup navigationgroup if ti platform osname android picturegallery open navbarhidden true else if ti platform osname iphone navigationgroup open picturegallery licensed under the terms of the apache public license please see the license included with this distribution for details
507903, esmre efficient string matching regular expressions  esmre is a python module that can be used to speed up the execution of a large collection of regular expressions it works by building a index of compulsory substrings from a collection of regular expressions which it uses to quickly exclude those expressions which trivially do not match each input here is some example code that uses esmre import esmre index esmre index index enter r major general w  savoy opera index enter r bway w and haye b  sea shanty index query i am the very model of a modern major general savoy opera index query way hay up she rises sea shanty the esmre module builds on the simpler string matching facilities of the esm module which wraps a c implementation some of the algorithms described in aho s and corasick s paper on efficient string matching aho a v and corasick m j efficient string matching an aid to bibliographic search comm acm   june     some minor modifications have been made to the algorithms in the paper and one algorithm is missing for now  but there is enough to implement a quick string matching index here is some example code that uses esm directly import esm index esm index index enter he index enter she index enter his index enter hers index fix index query this here is history    his     he     his index query those are his sheep    his     she     he you can see more usage examples in the tests
312674, rubikon is a simple to use yet powerful ruby framework for building console based applications rubikon aims to provide an easy to write and easy to read domain specific language dsl to speed up development of command line applications with rubikon it s a breeze to implement applications with only few options as well as more complex programs like rubygems homebrew or even git you can install rubikon using rubygems this is the easiest way of installing and recommended for most users gem install rubikon if you want to use the development code you should clone the git repository git clone git and and github com and koraktor and rubikon git cd rubikon rake install creating a rubikon application is as simple as creating a ruby class require rubygems require rubikon class myapplication rubikon application base if you save this code in a file called myapp rb you can run it using ruby myapp rb or you could even add a shebang and usr and bin and env ruby to the top of the file and make it executable you would then be able to run it even more easily by typing and myapp rb now go on and define what your application should do when the user runs it this is done using default class myapplication rubikon application base default do puts hello world end if you run this application it will just print hello world you can also add command line options to your application using command class myapplication rubikon application base command hello do puts hello world end this way your application would do nothing when called without options but it would print hello world when called using ruby myapp rb hello a command is code that is executed when the application is called with the command s name as the first argument just like rubygem s install or git s commit another part of rubikon s dsl are flags and options both are parameter types that change the behaviour of the application while a flag is a parameter without arguments an option may take one or more additional arguments typical examples for flags are debug or verbose or short d and v rubygem s version is an example for an option that requires additional arguments flags and options are easily added to your application s commands using rubikon s dsl flag more a flag option name an option  who command hello a command do puts hello who please see the wiki  for more information on the dsl or the samples directory for more in detail sample applications warning rubikon is still in an early development stage if you want to use it be aware that you will might run into problems and or restrictions see the contribute section if you want to help to make rubikon better a simple to use dsl automatic checks for option arguments built in methods to capture user input built in methods to display progress bars and throbbers built in support for configuration files built in support for colored output automatic generation of application and command help screens user defined validation of option arguments improved error handling general optimizations improved tests linux macos x or windows ruby    or newer see the compatibility page  in rubikon s wiki rubikon is a open source project therefore you are free to help improving it there are several ways of contributing to rubikon s development build apps using it and spread the word report problems and request features using the issue tracker  write patches yourself to fix bugs and implement new functionality create a rubikon fork on github  and start hacking extra points for using githubs pull requests and feature branches rubikon is the german name of the river rubicone in italy it had a historical relevance in ancient rome when julius caesar crossed that river with his army and thereby declared war to the roman senate the phrase to cross the rubicon originates from this event you may also see rubikon as a portmanteau word consisting of ruby and console this code is free software you can redistribute it and and or modify it under the terms of the new bsd license a copy of this license can be found in the license file sebastian staudt koraktor at gmail com dotan j nahum jondotan at gmail com rubikon s homepage  github project page  github issue tracker 
2504755, regexonnsstring is a category on nsstring that gives you access to nsregularexpression without having to declare a separate object and wade through the documentation on the different parameters that  and of the time you re never going to need anyway there are unit tests in the iphone and osx examples but there aren t example apps yet hopefully if you look at the category interface and the unit tests the usage should be obvious if not i failed and you should yell at me
160531, interact with the command line by accepting input options parameters and output text this library was originally written in  and was alright now it has been totally rewritten based on the fuelphp cli library i wrote which was based on this madness codeigniter   x and and output hello world to the cli this cli write hello world and and waits for any key press this cli prompt and and takes any input color this cli prompt what is your favorite color and and takes any input but offers default color this cli prompt what is your favorite color  white and and will only accept the options in the array ready this cli prompt are you ready  array y  n this cli write loading this cli wait  true
1508721, a simple pong implementation that runs on ios the following stuff is used to create this pong implementation for ios xcode  x objective c cocosd freetime in an hotel in rotterdam all real logic and non scaffolding code can be found in three classes main entry point bootstraps all the game objects and is the layer where the game is drawn on it also holds and manages the game score the paddle game object contains logic to move itself on touch the ball game object it contains logic to respawn boxd works with several fundamental objects we briefly define these objects here and more details are given later in this document a physics world is a collection of bodies fixtures and constraints that interact together boxd supports the creation of multiple worlds but this is usually not necessary or desirable a d geometrical object such as a circle or polygon a chunk of matter that is so strong that the distance between any two bits of matter on the chunk is completely constant they are hard like a diamond in the following discussion we use body interchangeably with rigid body a fixture binds a shape to a body and adds material properties such as density friction and restitution a constraint is a physical connection that removes degrees of freedom from bodies in d a body has  degrees of freedom two translation coordinates and one rotation coordinate if we take a body and pin it to the wall like a pendulum we have constrained the body to the wall at this point the body can only rotate about the pin so the constraint has removed  degrees of freedom a special constraint designed to prevent penetration of rigid bodies and to simulate friction and restitution you do not create contact constraints they are created automatically by boxd this is a constraint used to hold two or more bodies together boxd supports several joint types revolute prismatic distance and more some joints may have limits and motors a joint limit restricts the range of motion of a joint for example the human elbow only allows a certain range of angles a joint motor drives the motion of the connected bodies according to the joint s degrees of freedom for example you can use a motor to drive the rotation of an elbow i created this for the devnology code fest  using xcode objc and the cocosd boxd framework
2412581, the goal of this project is to be a source of comparison for the many different templating libraries available for node js by implementing templates in the most similar manner possible we can get fairly accurate benchmarks between compile and render steps of various template libraries alphabetical order node index js options node index js type render time  comparisons  the type of test to run available types are compile  render or all no parameter given defaults to all how long in milliseconds to run the tests for higher numbers can present more accurate results defaults  how many times to run each test defaults to  if you d like to contribute another library to this project that d be really awesome just to be fair there are a few ground rules  after cloning the repository run make to install all dependencies and commit hooks your commits will automatically be required to pass jslint  do not checkout or push to the gh pages branch doing so on github will create duplicate pages and hurt findability on search engines  all libraries must be available via the npm package install  add the library and specific version number no fuzzy versions allowed to package json  implement the template as closely as possible to all others provided shortcuts and optimizations to do the same thing are encouraged especially if they make the library compile and render steps faster  add the new template engine to the features table of index html  do not add new benchmarks to the index html file implementation will be reviewed and a full benchmark run will be done  if you did all of that you are really awesome
1214529, drty a django port for node js  drty currently includes the following urls and routing middleware views basic forms basic models using mysql backend sessions and auth contrib django templating support thanks to anders hellerup madsen and simon willisons of djangode it s a work in progress so there is much yet to be done installation is easy npm install drty included in the source tree is an example and folder that contains a simple blogging platform written using drty to run the example open up mysql as administrator root  and type the following create database demo grant all on demo to demo localhost identified by demo then go to the examples and directory and run node manage js syncdb node manage js runserver
320146, log to a central mongodb from rails apps  if using bundler add the following to your gemfile then refresh your dependencies by executing bundle install gem centrallogger  if you re just using gem gem install centrallogger  add the following line to your applicationcontroller include centrallogger filter  if using rails  skip this step otherwise add the following to config and environment rb require centrallogger centrallogger initializer initializedeprecatedlogger config  add mongo settings to database yml for each environment in which you want to use the central logger the central logger will also look for a separate centrallogger yml or mongoid yml if you are using mongoid before looking in database yml in the centrallogger yml and mongoid yml case the settings should be defined without the mongo subkey database yml development adapter mysql database myappdevelopment user root mongo database myapp required the only required setting capsize  megabytes default mb for production mb otherwise host localhost default localhost port  default  replicaset true default false adds safe inserts and retries for connectionfailure during voting centrallogger yml development database myapp capsize  megabytes host localhost port  replicaset true with that in place a new mongodb document record will be created for each request and by default will record the following information runtime ip address request time controller action params application name and all messages sent to the logger the structure of the mongo document looks like this  action actionname applicationname applicationname rails root  controller controllername ip ipaddress messages info  debug  error  warn  fatal  params  path path requesttime dateofrequest runtime elapsedexecutiontimeinmilliseconds url fullurl  beyond that if you want to add extra information to the base of the document let s say something like userguid on every request that it s available  you can just call the rails logger addmetadata method on your logger like so for example from a beforefilter make sure we re using the centrallogger in this environment if rails logger respondto addmetadata rails logger addmetadata userguid userguid end and now for a couple quick examples on getting ahold of this log data first here s how to get a handle on the mongodb from within a rails console db rails logger mongoconnection lt mongo db xfac slaveok nil name myapp gt collection db rails logger mongocollectionname lt mongo collection xbee name developmentlog gt once you ve got the collection you can find all requests for a specific user with guid cursor collection find userguid  lt mongo cursor xae gt cursor count find all requests that took more that one second to complete collection find runtime gt  count find all order show requests with a particular order id id orderid collection find controller order  action show  params id orderid find all requests with an exception that contains routingerror in the message or stack trace collection find messages error and routingerror and find all requests with a requestdate greater than  and  and     gmt collection find requesttime gt time utc       copyright c  phil burrows released under the mit license
2783842, jquery plugin for creating image galleries that scale to fit their container link to the script after jquery apply it to a dom element on the document ready event document ready function var gallery new thumbnailgallery gallery you can configure the settings as follows example has the default config values assigned document ready function var gallery new thumbnailgallery gallery  thumbimages  and img and thumbs and thumb  smallimages  and img and small and image  largeimages  and img and large and image  count  thumbimagetype jpg  imagetype jpg  breakpoint  shadowstrength   parameters are thumbimages path to the thumbnails smallimages path to the small size images largeimages path to the large size images count number of images and thumbnails thumbimagetype file extension for thumbnail images all should be the same imagetype file extension for gallery images all should be the same breakpoint width at which the small and large image sizes are swapped shadowstrength strength of the shadow on the non selected thumbs   jquery responsive thumbnail gallery plugin created by john polacek
564455, node s is a simple web application for creating and manipulating buckets and files on amazon web services s with slight modifications you can also use it to proxy file uploads directly to aws this basis for this little app was in part inspired by the above link should hopefully provide some insight on how this app might be useful nodejs    tested on    just edit config jsq and place your own configuration values into each of the possible environment variables var dev ports   s key somekeyfordevelopment  secret somesecretfordevelopment  reviewer bastard samurai com  uploaddirectory and tmp and and and relative to the app root var prod ports   s key somekeyforproduction  secret somesecretforproduction  reviewer bastard samurai com  uploaddirectory and tmp and if you need to create additional environment variable options then remember to modify the config init function accordingly the port value is an array so you can define multiple ports to listen on when the application starts it will create a new app instance per port to fire up the application on each of the designated port options node app js env env option defaults to dev and upload parses and loads the uploaded file in memory before putting to s and streamupload parses and streams to s and savethenstreamupload stores in memory writes to disk and then streams the file to s and streamsavestreamupload streams the file to disk and then streas the file to s chunked encoding isn t supported by s i experience the following error when trying to stream large files mb to s not exactly sure what the problem is typeerror cannot call method flush of undefined at node js   future improvements uploading to s assumes the filedata is binary if you find this app useful please tweak it to your hearts content if you feel like sharing your modifications please do
2327271, to handle in memory cache works in node and browser to install it on node npm install microcache to install the browser version download it and include it like that to instanciate a cache do the following you can have as many instances you want var microcache new microcache to get a cached asset which is in the cache each cached element has a unique key to identify it microcache get foo to set a element value in the cache microcache set foo  bar to know if a given asset is currently in the cache microcache contains foo to return all the elements currently in the cache microcache values to get an element from the cache if it isnt already present store it then return it microcache getset key value if second parameter is a function it is called only if the key isnt contained in the cache thus the value isn t instanciated without need microcache getset key function return value q what about plain var microcache isnt this wrapper overengineering a i was thinking so too at first but the syntax of a getset without wrapper was too ugly for my taste var a cache key cache key and and value from floriancargoet
1485658,
1595449, the yahoofinance framework is an ios objective c framework for yahoo finance retrieve stock details such as quotes volumes etc currency conversion for all major world currencies add asihttprequest to your project see project specific details add json framework to your project see project specific details add the folder bsyahoofinance to your project include bsyahoofinance h to use the features in yahoofinance the external components are submodules to the project to get it running do the following  clone yahoofinance  change directory to where you cloned yahoofinance cd yahoofinance  run the following commands git submodule init git submodule update now you have the required components and the sample project will run as expected
2493563, microphysics js is a micro library implementing d physics
1844658, the aim of this repository is to gather the results of the analysis being done worldwide of the ehec e coli that has caused the outbreak in germany
1074770, facebook integration for your django website  installation  simply add djangofacebook to your installedapps and configure the following settings facebookappid facebookapikey facebooksecretkey optionally set default permissions to request e g email  useraboutme facebookperms and for local debugging use one of the debug middlewares and set facebookdebugtoken facebookdebuguid facebookdebugcookie facebookdebugsignedreq templates  a few helpers for using the javascript sdk can be enabled by adding this to your base template in the head section load facebook facebookinit block facebookcode endblock endfacebook and this should be added just before your and html tag facebookload the facebookload template tag inserts the code required to asynchronously load the facebook javascript sdk the facebookinit tag calls fb init with your configured application settings it is best to put your facebook related javascript into the facebookcode region so that it can be called by the asynchronous handler you may find the facebookperms tag useful which takes the setting in facebookperms and prints the extended permissions out in a comma separated list fb login button show faces false width  max rows  perms facebookperms and fb login button a helpful debugging page to view the status of your facebook login can be enabled by adding this to your url configuration r facebookdebug and  directtotemplate template facebookdebug html  once this is in place you are ready to start with the facebook javascript sdk this module also provides all of the tools necessary for working with facebook on the backend middleware  this provides seamless access to the facebook graph via request object if a user accesses your site with a valid cookie javascript sdk  or a valid signedrequest parameter facebook canvas app  then your views will have access to request facebook graph and you can begin querying the graph immediately for example to get the users friends def friends request if request facebook friends request facebook graph getconnections me  friends to use the middleware simply add this to your middlewareclasses djangofacebook middleware facebookmiddleware facebookdebugcookiemiddleware allows you to set a cookie in your settings file and use this to simulate facebook logins offline facebookdebugtokenmiddleware allows you to set a uid and accesstoken to force facebook graph availability facebookdebugcanvasmiddleware allows you to set a signedrequest to mimic a page being loaded as a canvas inside facebook authentication  this provides seamless integration with the django user system if a user accesses your site with a valid facebook cookie a user account is automatically created or retrieved based on the facebook uid to use the backend add this to your authenticationbackends djangofacebook auth facebookbackend to automatically populate your user and profile models with facebook data use djangofacebook auth facebookprofilebackend don t forget to include the default backend if you want to use standard logins for users as well django contrib auth backends modelbackend decorators  facebookrequired is a decorator which ensures the user is currently logged in with facebook and has access to the facebook graph it is a replacement for loginrequired if you are not using the facebook authentication backend canvasrequired is a decorater to ensure the view is being loaded with a valid signedrequest via facebook canvas if signedrequest is not found the decorator will return a http  if signedrequest is found but the user has not authorised the decorator will redirect the user to authorise
