id,summarization,tokens,topics,description
2574361,,[],"['codeigniter', 'forms']",lightweight javascript form validation library inspired by codeigniter
1227666,,[],[],goliath is a non blocking ruby web server framework
5394041,,[],[],instant and elegant markdown documents in the browser
2143982,,[],[],graphs and charts for canvas in javascript
68984178,,[],"['element-ui', 'starter-kit']",a starter kit for element ui generated by vue cli
13421516,,[],[],a layout engine for android that decouples layouts from the view containers that manage scrolling and view recycling freeflow makes it really easy to create custom layouts and beautiful transition animations as data and layouts change
46028717,,[],[],package a modern starter which uses vue vue router and webpack  and even electron
4384836,,[],[],the original jquery plugin for supercool scroll animation note no longer under active development new version is scrollmagic js
25573672,,[],[],record full resolution video on your android devices
51721955,,[],"['computer-science', 'data-structures', 'list', 'sorting-algorithms', 'tree']",computer science reimplemented in javascript
8231466,,[],[],emby server is a personal media server with apps on just about every device
45404908,,[],"['artboards', 'autolayout', 'constraints', 'sketch', 'sketch-plugin']",sketch plugin sketch flavored auto layout like constraints
49008041,,[],"['elixir-lang', 'phoenix-framework', 'phoenix-trello', 'reactjs', 'redux']",trello tribute done in phoenix react and redux
73598162,,[],[],deep learning porn video classifier and editor with caffe
38173848,,[],[],beautiful and expressive sparklines react component
8769058,,[],[],rss reader in go on app engine formerly goread io
106928408,,[],[],reverseproxy in golang
21481710,,[],[],keep a watchful eye on your css colors
71159589,,[],['aspnet-product'],archived incredibly simple real time web for asp net core project moved to https and and github com and aspnet and aspnetcore
66793564,,[],[],command line tool to share your unix terminal and forward local tcp ports to people you trust
48440451,,[],"['android', 'anim', 'animation', 'compat', 'path-animation', 'view', 'viewanimator']",a fluent android animation library
31618003,,[],[],tiny and blazing fast fuzzy search in javascript
13300645,,[],[],an oauth   bridge for laravel and lumen deprecated for laravel   and
28638448,,[],[],this plugin help you to set material design icon to your project
10489882,,[],['boilerplate'],awesome nginx configuration template
11212142,,[],[],localstorage and sessionstorage done right for angularjs
11558916,,[],[],an experimental toolset for unity asset and asset bundle files
1591828,,[],[],active improved live again
23791610,,[],"['backbone', 'dropbox', 'jakubroztocil', 'lastfm', 'mongodb', 'music', 'music-player', 'musicbrainz', 'redis', 'spa', 'web', 'webapp', 'websocket', 'youtube']",web based music player for the cloud cloud notes play music from etc
248959,,[],[],tokeninput is a jquery plugin which allows your users to select multiple items from a predefined using autocompletion as they type to find each item you may have seen a similar type of text entry when filling in the recipients field sending messages on facebook
7428932,,[],[],inject code and spy on wifi users
2320353,,[],[],balloons io is a web multi room chat server and client ready to use it s built with the help of node socket io and redis balloons uses passportjs for authentication with twitter and facebook
86147222,,[],"['android', 'image', 'shadow', 'ui', 'view']",  it can change color according to the more delicate shadow effect
3313788,,[],"['markdown', 'plugin', 'sublime-text']",markdown preview and build plugin for sublime text  and 
135967476,,[],[],flutter  ui   flutter build apk  flutter build ios 
15153572,,[],[],a library for creating dropdowns and other floating elements hubspot open source
10930707,,[],"['decode', 'decoder', 'encode', 'encoder', 'html-entities']",a robust html entity encoder and decoder written in javascript
2546491,,[],[],a performant grid view for ios iphone and ipad that allows sorting of views with gestures the user can move the items with his finger to sort them and pinching and rotating and panning gestures allow the user to play with the view and toggle from the cellview to a fullsize display
66848830,,[],[],a high availability mysql cluster that guarantees data consistency between a master and slaves
5269299,,[],[],fold up dom elements like paper
1148945,,[],[],polycode is a cross platform framework for creative code
41232749,,[],"['material-design', 'navigation-bar']",an bottom navigation bar for android
214605,,[],[],an open source clone of amazon s dynamo
101203397,,[],"['ar', 'augmented', 'vr', 'webar', 'webaronarcore', 'webaronarkit', 'webvr']",a helper three js library for building ar web experiences that run in webaronarkit and webaronarcore
22944288,,[],[],fabulous image processing in swift
38952298,,[],[],redux bindings for react router keep your router state inside your redux store
98432140,,[],[],and shiro and pagehelper and mapper and beetl
121246546,,[],"['graphics', 'shader', 'unity', 'unity3d']",simple examples of unity shader graphs
87221861,,[],"['deep-learning', 'deep-learning-algorithms']",pytorch implementation of deformable convolution
3581224,,[],[],insanely fast communication library for node js services
27090401,,[],[],parallax everywhere is a library with alternative android widgets with parallax effects
10824619,,[],[],describe and visualise user flows through tests with phantomjs
93916919,,[],"['cluster', 'deep-learning', 'distributed-systems', 'gpu', 'gpu-computing', 'guide', 'kubernetes', 'kubernetes-cluster', 'kubernetes-gpu-cluster', 'kubernetes-setup', 'worker-nodes']",this guide should help fellow researchers and hobbyists to easily automate and accelerate there deep leaning training with their own kubernetes gpu cluster
156491119,,[],[],a pwnown exploit chain
29150668,,[],[],global scale event sourcing and event collaboration with causal consistency this project is in maintenance mode only critical bugs will be but there is no more feature development
130807796,,[],[],  https and and www wetouch net and wx html
3459925,,[],"['aiml', 'aiml-bots', 'aiml-files', 'aiml-interpreter', 'aiml-parser', 'aiml2', 'chatbot', 'chatbot-framework', 'mysql']",php mysql aiml chatbot one click installation fully loaded admin area to admin your chatbot set up multiple chatbots foreign language support xml and json responses or just plain html massive community of users twitter plugins and lots and lots more please feel free to fork the dev branch and contribute
64627193,,[],[],if you don t know it at least know what you don t know
10113235,,[],[],dynamodb data mapper for node js
46527824,,[],"['android-lifecycle', 'rxjava']",easily group rxjava observables together and tie them to your android activity lifecycle
20941441,,[],"['category', 'cocoapods', 'placeholder', 'uiimageview', 'uiimageview-category', 'uiimageview-letters']",uiimageview category for using initials as a placeholder written in objective c for a swift see https and and github com and bachonk and initialsimageview
247919,,[],[],allows you to bind commands to key sequences in mozilla firefox
19422460,,[],[],a simple private bower registry
9392116,,[],[],accompanying source code for akka in action
60769870,,[],[],an elegant calendar control for ios
54885637,,[],"['countries', 'divisions', 'geography', 'geolocation']",php library that knows how countries and cities are called in any language
57020779,,[],"['intellij-plugin', 'permissionsdispatcher']",intellij plugin for supporting permissionsdispatcher
51843729,,[],[],a reference for the render impact of mutating css properties
37190644,,[],"['angular', 'dialog', 'modal']",modal and dialog for angular
23511877,,[],[],modern and efficient c and and thread pool library
1453774,,[],[],static sites made powerful
37531555,,[],[],expandableselector is an android library created to show a list of button and imagebutton widgets inside a animated container which can be collapsed or expanded
22932559,,[],[],firechat implemented in swift
138919118,,[],[],machine learning model deployment made simple
2924595,,[],"['artificial-intelligence', 'engine', 'isomorphic', 'lycheejs', 'machine-learning']",seedling next gen ai assisted isomorphic application engine for server and desktop
25357406,,[],[],a gui and cli to manage saltstack deployments
13973527,,[],[],a simple node and mongodb and angular todo app
103718860,,[],[],mvp and rxjava and retrofit and glide and rxbus     
66118414,,[],"['quantum-computing', 'quantum-simulator']",a multi qubit ideal quantum computer simulator
61434637,,[],"['cnodejs', 'es6', 'flex', 'react', 'react-app', 'react-cnode', 'react-demo', 'react-redux', 'redux']",webpack and react and react router and redux and less and flex css and es reactcnode
57008580,,[],[],trending etc on github
6009557,,[],[],projeto deprecated use sped nfe
104302861,,[],"['action-recognition', 'computer-vision', 'computer-vision-tools', 'deep-learning', 'pytorch', 'video-classification']",video classification tools using d resnet
83672361,,[],"['64-bit', 'debian', 'linux', 'linux-distribution', 'linux-kernel', 'os', 'raspberry-pi-3', 'raspberrypi']",a  bit os for the raspberry pi 
28347353,,[],[],persistent database for node js and nw js and electron with mongodb and mongoose like features and interface on top of levelup
25458038,,[],"['angular', 'browsersync', 'cordova', 'ionic', 'karma', 'protractor', 'sass', 'yeoman-generator']",advanced workflows and setup for building rock solid ionic apps
21053059,,[],[],the angular  component router
105387264,,[],[],free open source webfont converter
77703960,,[],"['substrings', 'tokenizer']",mustard is a swift library for tokenizing strings when splitting by whitespace doesn t cut it
36122101,,[],"['animation', 'autolayout', 'demo', 'ios', 'uitableviewcell']",different autolayout examples with masonry masonryautolayout  tutuge me
66712801,,[],"['alfred', 'apps', 'electron', 'launcher', 'node', 'quicksilver', 'react', 'search', 'spotlight', 'workflow']",a smart launcher powered by javascript
65128349,,[],"['ios-app', 'ios-like', 'ios10', 'live', 'liveapp', 'now', 'tencent']",ios  now       yy   app ios live video
32677065,,[],[],automatically exported from code google com and p and unix privesc check
9765773,,[],[],raspberry pi aui suite
1064872,,[],[],simple css framework for creating github style buttons
10093845,,[],"['cocoapods', 'emoji', 'ios', 'keyboard', 'mit-license']",emoji keyboard for ios
3398807,,[],[],robust and performant erlang web server
32280615,,[],"['couchpotato', 'debian', 'emby', 'headphones', 'homeserver', 'htpc', 'htpcmanager', 'nzbget', 'nzbhydra', 'qbittorrent', 'radarr', 'raspberry-pi', 'raspbian', 'sabnzbd', 'sickgear', 'sickrage', 'sonarr', 'transmission', 'ubuntu', 'webmin']",atomic toolkit simplifies htpc and home server setup and management on ubuntu and debian variants including raspbian it currently supports sabnzbd and and webmin
3692905,,[],[],jquery file upload integrated for rails
48873013,,[],"['github', 'programming', 'visualization']",visualize github s most popular repos http and and www donnemartin com and viz
82728550,,[],[],a collection of vulnerable arm binaries for practicing exploit development
97121551,,[],[],bilstm cnn crf architecture for sequence tagging
38708,,[],[],ruby on rails plugin fishes out the accept language header into an array
49275264,,[],[],wordpress background processing class
3333486,,[],[],generate complex gmail filters via a neat little ruby dsl
87801329,,[],"['a3c', 'acer', 'actor-critic', 'deep-learning', 'deep-reinforcement-learning', 'dqn', 'pytorch', 'pytorch-a3c', 'reinforcement-learning', 'trpo', 'visdom']",deep reinforcement learning with pytorch visdom
48878116,,[],[],droidkaigi  official android conference app in tokyo
30863959,,[],[],a simple example of use push notifications on the web using service workers
23338118,,[],"['actor', 'aws', 'health', 'microservice', 'monitoring', 'qbit', 'websocket', 'websocket-support']",the java microservice lib qbit is a reactive programming lib for building microservices and rest qbit uses reactive programming to build elastic and websockets based cloud web services soa evolved for mobile and cloud reactive java idiomatic reactive programming for microservices
122860484,,[],"['android', 'android-ktx', 'android-library', 'anko', 'app', 'awesome', 'awesome-list', 'awesome-lists', 'demo', 'example', 'kotlin-android', 'kotlin-extensions', 'kotlin-language', 'kotlin-library', 'kotlin-tutorials', 'list', 'lists']", kotlin  android     
3688003,,[],[],augment android s viewpager with wrap around functionality
53048682,,[],[],a text editor for ui flow
131583857,,[],[],the cervus subsystem for linux
113753709,,[],"['concurrency', 'fast', 'golang', 'graph', 'task-runner']",runs your tasks at maximum concurrency
26675802,,[],"['cli', 'data-science']",use https and and github com and kaggle and kaggle api instead an unofficial kaggle command line tool
29760781,,[],[],docket custom docker registry that allows for lightning fast deploys through bittorrent
106191945,,[],[],a collection of miscellaneous thoughts that aren t on my blog
45282726,,[],[],morph your svg component one into another other
366720,,[],[],a jvm based erlang vm
53524489,,[],"['debugger', 'pdb', 'tutorial']",a simple tutorial about effectively using pdb
36195197,,[],"['android', 'recyclerview', 'recyclerview-item-animation', 'searchview']",an example app using a searchview to filter items in a recyclerview while taking full advantage of item animations
2752836,,[],[],hipchat adapter for github s hubot
68229266,,[],"['image', 'javascript-library', 'lazyload', 'progressive-rendering', 'ui', 'ux']",a javascript library to load images progressively
18269132,,[],[],a file and directory picker for android implemented as a library project
110712862,,[],"['animation', 'ios', 'tabbar', 'tabbarcontroller', 'transition']",transitionabletab makes it easy to animate when switching between tab
70246650,,[],[],a customizable android view for paginated forms
43600968,,[],"['dependencies', 'git', 'golang', 'manager', 'manul', 'submodule', 'submodules', 'vendor']",the madness vendoring utility for golang programs
42812070,,[],[],scripts for latex to html conversion
20444271,,[],[],a python http weak pass scanner
13902551,,[],"['assembler', 'computer', 'emulator', 'js', 'simulator']",simple  bit assembler simulator with angular js
21358531,,[],"['nginx-rtmp', 'win32']",nginx rtmp module windows builds
2847299,,[],[],a javascript function for hashing messages with md
101132280,,[],"['golang', 'html5', 'music-streaming', 'self-hosted', 'streaming-audio']",soundscape a personal music streaming server
79899866,,[],"['mocha', 'typescript2', 'vuejs2', 'webpack3']",a bootstrap setup with hot dynamic unit code uncss and bundling and minification
62559447,,[],"['autonomous-driving', 'ets2', 'euro-truck-simulator', 'linux', 'opencv', 'tensorflow']",euro truck simulator  autonomous driving solution
132499340,,[],"['database', 'history-api', 'key-value', 'localstorage']",b key value store backed by navigation state
46394651,,[],[],webpack tutorial for fools
41299069,,[],"['electron', 'react', 'redux', 'twitter-client']",multi platform twitter client built with redux and electron
4303251,,[],[],complexify helps you to accurately gauge the quality of a user s password to give them visual and to enforce a minimum level of security
68701822,,[],[],a light super large scale machine learning library on spark
42297954,,[],[],lecture notes and code for machine learning practical course on cmc msu
53466975,,[],"['home-assistant', 'home-automation', 'homebridge-plugin', 'homekit']",deprecated in favor of native homekit support homebridge plugin for home assistant
25285581,,[],"['crf', 'nlp-parsing', 'probabilistic-parser']",bookmark a toolkit for making domain specific probabilistic parsers
1487455,,[],[],twitter terminal client with streaming api support
529370,,[],[],a simple jquery console emulator
21064729,,[],[],a task queue class developed in swift by marin todorov
70493457,,[],"['android', 'framework', 'framework7', 'ios', 'material-design', 'mobile', 'vuejs', 'vuejs-components']",deprecated build full featured ios android apps using framework vue
9636468,,[],[],a cross platform html qr code reader
85210955,,[],"['3d-face-alignment', 'computer-vision', 'deeplearning', 'face-alignment', 'torch7']",this repository implements a demo of the networks described in how far are we from solving the d d face alignment problem and a dataset of d facial landmarks paper
16920686,,[],[],markdown ipython notebook
47830059,,[],[],magicprogresscircle magicprogressbar
7967786,,[],[],a markdown based blogging system written in python
69291747,,[],"['apache', 'certbot', 'cron-jobs', 'docker', 'docker-compose', 'docker-images', 'docker-node', 'memcached', 'nginx-server', 'node', 'node-docker', 'node-mysql', 'node-nginx', 'nodejs', 'postgresql', 'rabbitmq', 'redis', 'workspace']",docker compose for node projects with certbot and rabbitmq images
14851548,,[],[],the schematic and d libraries for kicad   note that the footprint libraries are the pretty repos themselves this is an orphaned the news about the v http and and kicad pcb org and post and kicad official libraries and
53021153,,[],[],tsharding is the simple sharding component used in mogujie trade platform  threezhang cn gmail com flynoah gmail com hotmail com qigong mogujie com
60634558,,[],"['debug', 'devtools', 'playback', 'react', 'redux', 'replay']",bug a bug reporter and bug playback tool for redux bug
27575706,,[],[],minerva a fast and flexible tool for deep learning on multi gpu it provides ndarray programming just like numpy python bindings and c and and bindings are both available the resulting code can be run on cpu or gpu multi gpu support is very easy
56011378,,[],"['patterns', 'styleguide']",a streamlined tool for documenting and presenting ui pattern libraries
28367664,,[],[],deprecated aka vectordrawablecompat a  and backport of vectordrawable
5460093,,[],[],an introduction to the javascript programming language intended audience cats
63759748,,[],[],a personal blog site based on springboot and srpingmvc and mybatis and velocity and bootstrap and mysql
58936515,,[],[],parallel faster r cnn implementation with mxnet
44852,,[],[],a language detection library for ruby that uses bloom filters for speed
55619351,,[],[],a lightweight directive for reorderable drag and drop lists using rubaxa and sortable
45187348,,[],[],easily create and maintain style guides using css comments
38531178,,[],[],fit chart is an android view similar to google fit wheel chart
21477680,,[],[],vbfjellyview is a custom view made out using uikit dynamics and with a very funny effect when adding behaviours to it
101079757,,[],[],raven is a linkedin information gathering tool that can be used by pentesters to gather information about an organization employees using linkedin
3821432,,[],[],bare minimum websockets hybi and rfc client for android
65232201,,[],"['function', 'recipes', 'standalone', 'static']",collection of php functions
50603581,,[],[],haproxy image that autoreconfigures itself when used in docker cloud
93364843,,[],"['frontend', 'golang', 'gopherjs', 'react', 'vecty']",advanced go playground frontend written in with syntax turtle graphics and more
16730278,,[],[],deliver synchronous ads without modifying the ad code conditionally load ads for responsive websites using a media query or the ad container s dimensions
11738548,,[],[],increase your app s updates
9995273,,[],"['itunes', 'keyboard', 'patch']",play button itunes patch
19469852,,[],[],protocol buffers for node js
18269963,,[],[],a sass mixin for creating hamburger icons
131505651,,[],"['badpdf', 'cve-2018-4993', 'ntlm-hash-extraction', 'ntlm-hashes', 'vulnerability']",steal net ntlm hash using bad pdf
111287705,,[],"['simple', 'starter', 'starter-kit', 'webpack', 'webpack3']",a simple webpack starter without framework like etc
143176220,,[],"['http-server', 'server-side-swift', 'serverless', 'swiftserver']",apple swift based http server the answer for a swift turn crash high and production grade web server
37285925,,[],"['http', 'middleware', 'psr-7']",deprecated collection of psr  middlewares
22152430,,[],[],a chrome extension for measuring screen dimensions
107405145,,[],"['blog', 'bootstrap', 'gradle', 'mybatis', 'springboot', 'springmvc']", spring boot   spring boot and mybatis  bootstrap and layui  markdown  editor md 
77851573,,[],[],android application to brute force wifi passwords without requiring a rooted device
2599930,,[],[],a cross browser wrapper for indexeddb
6707870,,[],[],a javascript implementation of the elasticsearch query dsl
18691405,,[],[],delaunay triangulation and lambertian reflectance
6884883,,[],[],a jquery calendar plugin for creating flexible calendars
23047028,,[],[],mirrors the contents of a git repository into consul kvs
88747474,,[],[],ever hid debug functions in your ui here is now a clean way to do it
16419621,,[],[],tiny jquery and bootstrap widget that makes a html table editable
37895647,,[],"['halo', 'halo-online', 'modding']",a halo online modification
47870132,,[],[],generative handwriting using lstm mixture density network with tensorflow
40157863,,[],[],package golang service into minimal docker containers
18374866,,[],"['plugin', 'xcode', 'xcode-plugin']",xcode plugin that enables switch cases autocompletion
47890478,,[],[],deprecated components built on top of angular and material and examples site
6339453,,[],[],ensembles of decision trees in go and golang
29018754,,[],[],an android tagview widget you can edit the tag s and set listener of selecting or deleting tag
2693333,,[],[],digital signal processing for go
42221970,,[],[],network security monitoring on raspberry pi type devices
21954647,,[],[],ground zero for your next project
2540681,,[],[],a continuation of barry haanstra haanstra eu s puttytray
9381240,,[],[],opensource bitcoin exchange software
47284106,,[],[],gpu powered blas for browsers gem
262633,,[],[],core system classes from kohana
76758769,,[],"['apple', 'battery', 'battery-information', 'juice', 'menubar']",make your battery information a bit more interesting
28650565,,[],[],run node js apps from php even on a shared hosting
34941280,,[],"['carthage', 'cloudkit', 'coredata-model', 'sync']",seamless cloudkit sync with coredata
41619519,,[],[],a loading animation based on floating action button
15913087,,[],[],webhook command line interface
124703848,,[],"['nodejs', 'turbo-net', 'websocket', 'websocket-server']",dash blazing fast low level websocket server
12130224,,[],"['android', 'textview', 'time']",an android textview that always displays an auto refreshing relative time span with respect to a reference time
4096863,,[],"['diff', 'tree-structure']",library to diff and merge java objects with ease
130772701,,[],[],tegra x bootrom exploit
125578614,,[],"['annotation', 'cvpr2018', 'deep-learning', 'instance-annotation', 'instance-segmentation', 'labelling', 'polygon-rnn', 'polyrnn', 'tensorflow']",inference code for polygon rnn and and cvpr 
80856683,,[],"['desktop-environment', 'windows', 'windows-10', 'windows-subsystem-linux']",windows  credential provider intended to simplify the process of logging directly into alternative shells to windows explorer
28846479,,[],[],a fantasy themed font and css toolkit
99914665,,[],[],it is same like google news stand animation with customise configuration file in swift ios technology
61398460,,[],"['apple', 'macos', 'openradar', 'radar']",a macos app for submitting radars
76080465,,[],[],clever programmer projects and stuff
96127415,,[],"['crash', 'crash-reporting', 'rxjava2', 'stack-traces', 'stacktrace', 'stacktrace-filtering', 'stacktrace-generation']",rxjava  x extension to provide meaningful stack traces
32079824,,[],[],a set of views and controllers for displaying and scheduling events on ios
106325367,,[],[],an example of custom chart on android
20509027,,[],['horizontalscrollview'],app store style horizontal scroll view
26361296,,[],[],remote update your cordova app
9757473,,[],[],override the holo edgeeffect colors
13099178,,[],[],javascript content management system running on node js
3078856,,[],[],responsive navigation plugin that weighs just  bytes
14992614,,[],"['backbone', 'backbone-marionette', 'backbonejs', 'gulp', 'localstorage', 'marionette', 'mvc', 'mvvm', 'organisation', 'todo', 'todo-app', 'tyto']",manage and organise things
129548289,,[],[],dockerized dante socks proxy for telegram alpine version
70874657,,[],[],trace any python anywhere
53451864,,[],"['documentation', 'hugo', 'hugo-theme', 'material-design', 'static-site-generator']",port of martin donath s mkdocs material theme to hugo
9419079,,[],[],avassetexportsession drop in replacement with customizable audio video settings
9959810,,[],[],deprecated nodejs tool to benchmark socket io and faye websocket server
67766282,,[],"['bayesian-data-analysis', 'data-science', 'pymc', 'statistics']",python and pymc port of the examples in statistical rethinking a bayesian course with examples in r and stan by richard mcelreath
19371417,,[],[],deprecated way more than just a listview
50453027,,[],[],a python crawler framework
27077239,,[],[],a swift tool to render uiviews to image sequences for use with and accompanying sample watchkit project
52389698,,[],[],microsoft edge webgl implementation
83302177,,[],[],mysql sniffer is a network traffic analyzer tool for it is developed by qihoo dba and infrastructure team
88144970,,[],"['countup', 'vue-component']",it s a vue component that will count to a target number at a specified duration https and and panjiachen github io and countto and demo and
62839876,,[],[],yangmingshan is a collection of ios ui components that we created while building yahoo apps
22925047,,[],[],ios library which schedules the execution of tasks on a background fetch
85746296,,[],"['art', 'common-lisp', 'experimental', 'generative', 'generative-art', 'lisp', 'procedural', 'procedural-generation', 'procgen']",an experimental system for writing generative systems the public version of snek is no longer under active development
40462937,,[],"['bot', 'fb', 'nlp', 'nodejs', 'slack', 'telegram']",aiva a i virtual assistant general purpose virtual assistant for developers
116195445,,[],"['example', 'exploit', 'security-vulnerability', 'spectre']",example of using revealed spectre exploit cve   and cve  
38031649,,[],"['appengine', 'telegram-bot']",telegram bot starter kit very easy to install with google app engine
119603782,,[],[],react contextual is a small less than kb helper around react s new context api
62099451,,[],"['golang', 'markdown', 'utility']",embedmd embed code into markdown and keep everything in sync
8726352,,[],[],your daily code review tool
63254335,,[],[],find your facebook friends tinder profiles don t actually use this by the way that s weird not even in a good way
27156402,,[],[],a cross platform port of gnu s coreutils to go
46792794,,[],"['blueberry-opensource', 'react', 'react-components', 'tooling', 'visualization']",automatically generating a component library from your react components typescript
1594848,,[],[],auto scaling for heroku workers
49640787,,[],[],pokemon mmo engine with realtime editor
70822678,,[],"['react', 'react-fiber']",resources for react fiber
64347316,,[],"['blog-engine', 'blogging', 'composer', 'content-management', 'database', 'handlebars', 'jquery', 'mysql', 'pdo', 'zend-db']",open source publishing
13613632,,[],"['css-tooltip', 'tooltip']",a simple css tooltip made with sass
37327577,,[],[],laika boss object scanning system
12004332,,[],[],a collection of item and project templates for visual studio
6015024,,[],[],direct upload to amazon s with cors
95421331,,[],[],modify from https and and github com and ankush me and synthtext git to generate chinese character
85371779,,[],[],lua vm running in a wasm environment
28679659,,[],[],a simple short text classification tool based on liblinear
12120181,,[],[],create free and unlimited one off invoices using this little invoicing app made with angular js
70888194,,[],[],awesome side slip filter for your display   autolayout
22062596,,[],[],a library for creating a window similar to facebook s chat heads
36042691,,[],[],a swift implementation of a swipe between pages just like instagram s toggle between views
63356466,,[],"['aws-sdk', 'cloud']",aws sdk for react native developer preview
82325216,,[],"['alert', 'alertview', 'message', 'message-notification', 'notification', 'toast']",a very powerful ios message notifications and alertview extensions it can be easily realized from the top of the the bottom of the screen and the middle of the screen pops up a notification you can easily customize the pop up view
63428029,,[],[],a github client app with mvp architecture use okhttp
41094226,,[],"['http', 'network-analysis', 'network-monitoring', 'pcap-analyzer', 'sniffer']",a cross platform http sniffer with a web ui
27870365,,[],"['slideview', 'tab', 'viewcontroller']",tabed slide view based on container of viewcontroller not uiscrollview support infinite pages
143122800,,[],"['golang', 'set', 'zero-allocation']",type zero allocation sets for go
141325802,,[],"['cli', 'development', 'jsx', 'markdown', 'mdx', 'prototyping', 'react']",browser based mdx editor
8628475,,[],[],build informations on top of your app icon
1929134,,[],[],a console tool for interacting with shopify theme assets
1117622,,[],[],given and when and then keywords for rspec specifications
53286541,,[],"['pseudo', 'python-compiler', 'translation', 'transpiler']",transpile algorithms and libs to idiomatic c ruby
13651499,,[],[],a complete angularjs service with controllers and templates for generating application modals and dialogs for use with angular ui bootstrap and twitter bootstrap
17438364,,[],"['carthage', 'icloud-tabs', 'macos', 'sqlite']",cloudytabs is a simple menu bar application that lists your icloud tabs
96067211,,[],"['android-app', 'android-application', 'dribbble', 'kotlin-android', 'mango', 'mvp-architecture', 'rxjava', 'rxkotlin']",an android app for dribbble com
6047731,,[],[],the long lost emacs string manipulation library
93489799,,[],"['bucklescript', 'create-react-app', 'react', 'reasonml']",beginner create a reasonml and react development environment
44748381,,[],"['reconstruction', 'slam']",real time large scale dense visual slam system
48951681,,[],"['computer-vision', 'face-models', 'modern-cpp', 'video-processing']",real time d face tracking and reconstruction from d video
14950961,,[],[],mqtt clients and servers in go
8144488,,[],"['charting-library', 'choropleth', 'choropleth-map', 'data-visualization', 'dataviz', 'geospatial', 'leaflet', 'mapping', 'maps']",leaflet data visualization framework
109488078,,[],[],mvp and rxjava and retrofit and dagger
4975438,,[],[],sql and sqli tokenizer parser analyzer
108192367,,[],[],reference implementation of a two level rcn model
21183471,,[],[],a javascript library that helps you build performant ui components for the web
125463234,,[],"['fault-tolerance', 'microservice', 'service-discovery', 'service-registry']",a high available service discovery registration fault tolerance framework
67075276,,[],"['computer-vision', 'deep-learning', 'generative-adversarial-network', 'video']",generating videos with scene dynamics nips 
51404334,,[],[],extract structured data from ingredient phrases using conditional random fields
46162916,,[],[],conversation of caffe vgg model to tensorflow
39229014,,[],"['distribution', 'ios', 'ipa']",create a https server to install ios ipa
117308994,,[],[],electra ios      jailbreak toolkit based on
35209980,,[],[],sokit is a tcp udp package send and receive and transfer tool
10674688,,[],[],advanced gradle plugin for running web apps on jetty and tomcat
99117578,,[],"['arkit', 'augmented-reality', 'ios', 'ios11', 'mixed-reality', 'scenekit']",draw with bare fingers in the air using arkit
19620316,,[],"['ipython-notebook', 'jupyter-notebook', 'machine-learning', 'music', 'music-information-retrieval']",instructional notebooks on music information retrieval
36367949,,[],[],selector viewselector selector
5490897,,[],[],grunt js plugin increment package version
17891763,,[],[],drag and drop module for angular js
119942373,,[],"['android', 'barcode-scanner', 'qrcode-scanner', 'zbar']",a new frame for decode qr code and bar code on android it s simpler and more accurate
103762548,,[],"['guide', 'lerna', 'monorepo', 'workspace', 'yarn']",how to build typescript mono repo project with yarn and lerna
4687595,,[],[],a collection of two dimensional animations that are triggered by sound
13992337,,[],[],this repo is no longer maintained this library provides a list of  methods to get every kind of system information
25673935,,[],[],this project is a boilerplate express app for creating a membership and subscription site with stripe
44543599,,[],"['phpsms', 'sms']",iphone rocket probably the most elegant sms send library in php
63388471,,[],"['android', 'badge', 'badges', 'badgeview', 'bindview']",a badeview base on android
5225735,,[],[],poc pluggable crud ui library for java web applications
18487251,,[],[],android weather library android weather lib to develop weather based app fast and easily
41125639,,[],[],a gallery used to host an array of images
43580662,,[],[],open source chinese character data
79006723,,[],"['composition', 'deep', 'generation', 'keras', 'learning', 'machine', 'music', 'tensorflow']",a deep learning model for style specific music generation
5773650,,[],[],gorun is a tool enabling one to put a bang line in the source code of a go program to run or to run such a source code file explicitly it was created in an attempt to make experimenting with go more appealing to people used to python and similar languages which operate most visibly with source code
113885656,,[],"['clang', 'emscripten', 'wasm']",clang running in browser wasm
8182271,,[],[],an example angularjs application that uses a spring security protected jersey rest backend based on hibernate and jpa
50367699,,[],[],vsaq is an interactive questionnaire application to assess the security programs of third parties
5311007,,[],[],transform any javascript code to an equivalent sequence of and characters that runs in the browser
20591640,,[],"['email-boilerplate', 'email-template', 'responsive-design']",responsive html email template designed to work on all major email platforms and smartphones
38868450,,[],[],wrapper component around react motion for easier ui transitions
68218894,,[],[],the library is a loop recyclerview expression can show some effects when display
69096198,,[],"['android-studio-plugin', 'intellij-plugin', 'java-pojo', 'kotlin-pojo', 'pojo']",intellij idea and android studio plugin json to java and kotlin pojo logan moshi
92927457,,[],"['alm', 'cloud', 'cloud-native-applications', 'infrastructure']",cloud native application lifecycle management alm
73613088,,[],"['command-palette', 'gnome', 'gtk', 'gtk3', 'linux', 'linux-desktop']",a searchable command palette in every modern gtk and application
2609517,,[],[],cilex a lightweight framework for creating php cli scripts inspired by silex
81392784,,[],[],fire study and android and  and  and 
59033427,,[],"['avplayer', 'cache']",cache media file while play media using avplayer
96873947,,[],[],tableview animation move your tableview
36121102,,[],['middleware'],amethyst is a rails inspired web framework for crystal language
22543096,,[],"['asio', 'client', 'cpp', 'library', 'server', 'websocket', 'websocket-secure', 'ws', 'wss']",a very platform independent websocket ws and websocket secure wss server and client library implemented using c and and boost asio and openssl created to be an easy way to make websocket endpoints in c and and
