id,summarization,tokens,topics,description
939653,,[],[],smooth scrolling and smart navigation when user scrolls on one page sites
570427,,[],[],jstorage is a simple key and value database to store data on browser side
72390385,,[],[],a fork of sudo with touch id support
56949117,,[],"['fab', 'floatingactionbutton', 'floatingmenu', 'toolbar', 'transition']",a toolbar that morphs from a floatingactionbutton
99725988,,[],[],analyze the security of any domain by finding all the information possible made in python
1853821,,[],[],an agile project planning tool
65116637,,[],"['nodejs', 'p2p', 'privacy', 'webrtc']",free and reliable audio calls for everyone w and browser pp
3065948,,[],[],cassowary and future ready
22492580,,[],[],blast text apart to make it manipulable
50782407,,[],[],a lightweight string extension for swift
53822374,,[],[],a label view for displaying numbers which can transition or animate using a technique called number tweening or number morphing
34562528,,[],[],pretty material design toasts with feedback animations
4177129,,[],[],a dsl for data manipulation
74459584,,[],[],gank io kotlinandroid kotlin dagger databinding rxjava retrofit okhttp
22106659,,[],[],twitter style splash screen view grows to reveal the initial view behind
71001215,,[],[],an incomprehensible hellscape of spaghetti code
71466273,,[],"['big-data', 'golang', 'map-reduce', 'poseidon', 'search-engine']",a search engine which can hold  trillion lines of log data
62599377,,[],[],big o complexities and poster of common algorithms used in computer science
47877423,,[],[],simple javascript client for graphql
13336304,,[],"['polyfill', 'scrolling', 'sticky']",deprecated a position sticky polyfill that works with filamentgroup and fixed fixed for a safer position fixed fallback
31793490,,[],[],parameterized ergonomic keyboard
29925020,,[],[],an atom package that allows for epic pair programming
10147130,,[],"['antivirus', 'antivirus-evasion', 'veil', 'veil-evasion']",veil evasion is no longer use veil  
63071966,,[],[],a library for using eventbus between useful in the ipc or plugin development
2765504,,[],[],fat free forum software
212873,,[],[],the javascript infovis toolkit provides tools for creating interactive data visualizations for the web
15429152,,[],[],a sample android application that demonstrates how to implement various visual effects
11469930,,[],[],robrowser is a free and open source implementation of the ragnarok online mmorpg for web browsers written from scratch using the latest web standards file
28601395,,[],['xcode-plugin'],control your iphone from inside xcode for end to end testing
77204083,,[],[],a guard to help you check if you make ui changes not in main thread
55865493,,[],"['css-in-js', 'css-modules', 'react', 'webpack']",define react presentational components with css
35588028,,[],[],programmatic view layout for the rest of us
37250561,,[],"['caffe', 'face-recognition']",original caffe version for lightcnn  highly recommend to use pytorch version https and and github com and alfredxiangwu and lightcnn
37366203,,[],"['generator', 'react', 'styleguide']",easily generate a good looking styleguide by adding some documentation to your react project
9428060,,[],[],an html presentation builder written by python
25694560,,[],[],breakout detection via robust e statistics
16753614,,[],[],chat using imessage from your terminal
91197196,,[],[],my first venture into raspberry pi stuff running a custom pure data patch i ve been working on for a couple years on a raspberry pi  this project took a couple months and i m still tweaking stuff here and there but it s pretty much it even survived it s first live show
67779826,,[],"['animation', 'css-animations', 'radio', 'radio-inputs', 'radiobox']",tiny set of pure css animations for your radio inputs https and and kb github io and radiobox css and
69952565,,[],"['diagonalview', 'ui-design']",provide diagonal cut on view with awesome customization diagonalview
4249194,,[],[],angularjs reference architecture
109349536,,[],"['ads', 'fresco', 'imageview', 'recyclerview', 'view', 'zhihu']",an imageview display in looks like window
785576,,[],[],lightweight but rich data grid with resizable columns and a scrolling data to match the plus an ability to connect to an xml and json based data source using ajax to load the content
9544489,,[],[],a responsive multi level menu that shows its submenus in their own allowing for a space saving presentation and usage
22991513,,[],[],deep pink is a chess ai that learns to play chess using deep learning
1231239,,[],[],toxiclibsjs is a library for computational design tasks with javascript this library is a port of http and and toxiclibs org for java and processing
37862060,,[],[],use the full power of react and gsap together
31368225,,[],"['ansible', 'automation', 'best-practises', 'infrastructure']",a project structure that outlines some best practises of how to use ansible
46982447,,[],"['nba', 'nbaplus-server']",a concise app about nba news and event with rxjava and eventbus
23206986,,[],[],execute untrusted code with custom permissions
20692961,,[],[],load json while still loading other scripts
49445266,,[],[],a customizable css only vertical timeline
939532,,[],[],extensible node js library for the amazon web services api
8938941,,[],[],this is what i got when i combined webcam based gesture recognition with hakim el hattab s reveal js
26463140,,[],[],unmaintained like font but for twitter emoji
25414425,,[],[],code repository for the tutorial by kenwheeler build a real time twitter stream with node and react js
69021511,,[],"['editor', 'electron', 'rich-content', 'rich-text-editor', 'themes', 'wysiwyg']",un colored next generation desktop rich content editor that saves documents with themes html markdown compatible for os x linux http and and n github io and uncolored and
38992216,,[],"['apple', 'audio', 'chromecast', 'mac', 'music', 'osx']",cast audio from macos to chromecast
15316534,,[],[],deprecated auth with angularjs
19427138,,[],[],a super simple slideshow plugin for jquery
6146525,,[],[],a demo application for running an oauth server
21393069,,[],"['android', 'camera-api']",simple camera module for android applications
40101642,,[],"['android', 'apk', 'decompile']",apk onekey decompile apk
76743,,[],[],similar to utilizes to provide threaded comments
5308899,,[],[],a simple responsive css grid
12834577,,[],[],c and and package manager
8729689,,[],[],tokumx is a high drop in replacement engine for mongodb and issue tracker https and and tokutek atlassian net and browse and mx and and
39861957,,[],"['database', 'immutablejs', 'react', 'redux', 'storage', 'storage-engine']",persistence layer for redux with flexible backends
58816966,,[],[],kcp server one key install for https and and github com and kcptunsocks and kcptun and tree and router
65111069,,[],"['android', 'drag', 'flow', 'flowlayout']",this is a draggable flow layout lib
22310875,,[],[],a concise mantle like way of working with realm and json
21156155,,[],[],a lightweight module for displaying notifications in your angularjs app
22300494,,[],[],benchmark sinatra like web frameworks
7162561,,[],[],database agnostic orm for go
77472970,,[],[],a collection of react vr a frame experiments
60775510,,[],"['bbs', 'forum', 'hifone', 'laravel']",a open self hosted forum software based on the laravel php framework qq 
10383072,,[],[],a set of simple round icon hover effects with css transitions and animations for your inspiration
43973921,,[],[],powerful auto backdooring utility
5054664,,[],[],filters a list based on a fuzzy string search
1624077,,[],[],librarian a framework for bundlers librarian chef is at https and and github com and applicationsonline and librarian chef
266798,,[],[],the united states code
34237068,,[],[],a flexible tip dialog in android
29284863,,[],[],taoverlay is a minimalistic and simple overlay meant to display useful information to the user
9926585,,[],"['algorithms', 'datastructures']",a library implementing several standard data structures and in javascript its written and tested using node js which is the target platform
141320,,[],[],objective c bindings for yajl yet another json library c library
30827592,,[],[],kotlin bindings for json manipulation via gson
8069402,,[],[],delivery system based on git push and ssh
14835409,,[],"['android', 'android-library', 'async', 'asynchronous', 'cache', 'disklrucache', 'gson', 'reservoir', 'rxjava', 'serialization']",android library to easily serialize and cache your objects to disk using key and value pairs
95568080,,[],[],catgate is a small crawler framework based on chrome extension catgate  
5366221,,[],[],a common solution for cross document communication
12030989,,[],[],a startup template for ruby on rails  applications
21638579,,[],[],wafer is a c language based software platform for scalable server side and networking applications think node js for c programmers
26745537,,[],[],uiscrollview examples for blog post
50607557,,[],[],ecmascript proposal for optional chaining aka existential aka null propagation
54072277,,[],[],simple app that consumes angular material  components
6525865,,[],[],an ios view used for selecting contacts this view is inspired by the contact selection in the ios mail and messages apps
16266277,,[],[],a jquery plugin for preview markdown table of content jquery js toc ztree and online demo site v  
24629188,,[],[],crowbar is brute forcing tool that can be used during penetration tests it is developed to support protocols that are not currently supported by thc hydra and other popular brute forcing tools
18598398,,[],[],a visualization tool for golang project dependency
55598407,,[],"['dagger', 'leancloud', 'material-design', 'mvp-architecture', 'rxjava', 'tinker']",and rxjava and leancloud and  and mvp and tinker
91717932,,[],"['docker', 'docker-container', 'kvm', 'macosx', 'osx', 'osx-kvm', 'osx-virtual-machine']",sxkdvm osx docker kvm and run an osx kvm virtual machine inside a docker container
75848188,,[],"['changing-colorschemes', 'colorscheme', 'terminal-emulators', 'wal']",generate and change colorschemes on the fly use pywal instead
21702863,,[],[],morearty js centralized state management for react in pure javascript
85404210,,[],"['go-tools', 'golang', 'golang-tools', 'gopath', 'gui']",goggles is a cross platform gui for your gopath
86091609,,[],"['docker', 'electron', 'electron-app', 'electron-vue', 'vuejs', 'vuejs2']",electron and vue js for docker
76355803,,[],[],a method to drag the video when playing video
52956753,,[],[],  http and and www ibantang com app  swift xcode   charles
22893799,,[],[],visual studio extension for rust
857400,,[],[],jsdav allows you to easily add webdav support to a nodejs application jsdav is meant to cover the entire and attempts to allow integration using an easy to understand api
1649932,,[],[],modern implementation of the preferences window for os x used in gitbox and mou
17722587,,[],[],user identity management
56555556,,[],"['answer-vector', 'keras-language-modeling', 'language-model']",book some language modeling tools for keras
3554716,,[],[],pill tophat kick ass vim configuration framework
25348,,[],[],mvc components for rails
5039320,,[],[],tomahawk s android music player
97085532,,[],"['arkit', 'augmented-reality', 'carthage', 'charts', 'cocapods', 'graphs', 'ios']",lovely augmented reality charts for ios built with arkit
30622672,,[],[],ditch the rails asset pipeline and roll your own with gulp
99071507,,[],"['color', 'font', 'icon', 'image', 'sakura', 'skin', 'theme']",a lightweight and powerful library for application to switching themes or skins
177620,,[],[],eventmachine proxy dsl for writing high performance transparent and intercepting proxies in ruby
55891154,,[],[],dmplayer is an android music player prototype
22079487,,[],"['boilerplate', 'meteor', 'meteor-apps', 'nodejs', 'react', 'react-router', 'reactjs', 'starter-kit', 'template']",a starting point for meteor apps
39610944,,[],[],changes the windows  login screen background
47682086,,[],"['activations', 'architecture', 'batch-size', 'benchmark', 'caffe', 'caffenet', 'convolutional-networks', 'convolutional-neural-networks', 'dataset', 'imagenet', 'lr-policy', 'relu']",evaluation of the cnn design choices performance on imagenet 
70915986,,[],[],the base code of vue js project
36266374,,[],[],a toolkit for creating plugins for go applications
31872332,,[],[],compiled notes for all  courses in the coursera data science specialization
74115784,,[],"['c-plus-plus', 'compiler', 'constexpr', 'joke']",compile time c compiler implemented as c and and  constant expressions
82258949,,[],"['django', 'django-models', 'django-rest-framework', 'guide', 'guidebook', 'guidelines', 'pip', 'python3', 'python36', 'rest-api', 'restful-api', 'virtualenv']",modern django a guide on how to deploy django based web applications in 
8983878,,[],[],rove is a service that allows you to pregenerate typical vagrant builds
26226014,,[],"['c-plus-plus', 'chromium', 'game', 'ue4', 'unreal-engine']",rich html ui engine for ue
56957347,,[],['wheel'],an android widget for selecting items that rotate on a wheel
20949679,,[],[],tiny swift dsl for autolayout
85486262,,[],"['feature-engineering', 'kaggle', 'quora']",kaggle quora question th and  https and and www kaggle com and c and quora question pairs
20853572,,[],"['concurrency', 'concurrency-gotchas', 'concurrency-issue', 'concurrency-problem', 'concurrent-programming', 'demo', 'multi-threading', 'parallelism', 'showcase', 'thread-safety']",simple show cases of java concurrency seeing is believing
6380965,,[],[],context menu plugin for twitter s bootstrap framework
12802054,,[],[],awesome vim config for everyone
20065203,,[],[],angular provider for preloader animations
55401807,,[],[],project tofino is a browser interaction experiment
48934329,,[],[],a okhttp  downloader implementation for picasso 
84913,,[],[],writing in postgresql format
29192906,,[],[],objectgraph can show oriented graph of dependencies between classes in your project
81770203,,[],"['animation', 'ios']",a radical elegant animation library for ios
28311735,,[],"['andriod', 'async', 'concurrency', 'promises', 'rx', 'rxjava']",kovenant promises for kotlin
62878538,,[],[],         txt  and  and  and 
45784296,,[],[],add word completion to your uitextfields
30452521,,[],[],google material design swipe pull to refresh by using javascript and css
6846509,,[],[],rmswipetableviewcell is a drop in uitableviewcell subclass that supports pan gestures as seen in apps such as sparrow and many more
74231079,,[],[],a stack of cards similar to tinder
97305807,,[],[],keeping app alive for android   and and and android  app
22646794,,[],[],tutorial on setting up emacs to do haskell programming
43426616,,[],"['animation', 'carthage', 'google-fit', 'ios', 'pagecontrol', 'yalantis']",eat fit is a component for attractive data representation inspired by google fit
33129354,,[],[],command line tool and engine for managing sharing websites
17498761,,[],[],brogrammer is a flat sexy sublime text theme pushups not included
8426176,,[],[],a context shift transition inspired by ios
46502755,,[],[],pull and execute more action
40485527,,[],[],react redux easy boilerplate
2719228,,[],[],simple node version manager for windows
7921383,,[],[],a category on nsstring to convert emoji cheat sheet codes to their equivalent unicode characters
57024832,,[],"['boilerplate', 'isomorphic', 'react', 'redux', 'universal', 'vortigern', 'webpack']",a universal boilerplate for building web applications w and server side rendering and more
41134310,,[],[],redux net is a predictable state container for net apps inspired by https and and github com and reactjs and redux
2963918,,[],[],human readable digests
37081848,,[],[],a super simple location based chat
66067331,,[],"['collage', 'customview', 'instagram-layout', 'jigsaw', 'puzzle']",android jigsaw puzzle by instagram s layout
1329931,,[],['unmaintained'],isomorphic form handling for react
76613987,,[],"['babel', 'boilerplate', 'eslint', 'isomorphic', 'koa2', 'react', 'redux', 'server-side-rendering', 'webpack']",an universal react isomorphic boilerplate for building server side render web app
18188739,,[],[],a scaffolding command line tool for meteor applications
18170465,,[],[],wrapper around the android camera class that simplifies its usage
42755120,,[],[],win w and spring spring cloud and cloud foundry
7461293,,[],[],a tiled ui for ios and iphone
66815818,,[],[],a custom multi picker       faq
64161134,,[],[],a widget showing your github details that you can embed in any website
31473950,,[],[],a simple yet powerful and fully customizable android drop down menu it supports text with and without and even fully customized views
14831050,,[],[],your keys your privacy your sovereignty
39887221,,[],"['android', 'cross-platform', 'ios', 'react', 'react-native', 'reactjs', 'scalajs', 'web']",build truly native cross platform apps using scalajs and react native project moved to new organization https and and github com and scalajs react interface and sri new chat room https and and gitter im and scalajs react interface and sri
6975366,,[],[],a cocoa touch system for ios to get a color scheme in function of an like itunes  does
63885665,,[],"['ios', 'notifications', 'pokemon', 'pokemongo-map', 'pokestops', 'rocketmap']",a native ios client to map the pokemon around you
70222034,,[],"['appbaseio', 'chrome-extension', 'database-gui', 'elasticsearch', 'elasticsearch-gui', 'elasticsearch-plugin', 'kibana']",gui for data modeling with elasticsearch
21617853,,[],[],setup a simple ipsec and ltp vpn server for ubuntu and debian
50321953,,[],[],a customizable indeterminate progress bar
9292738,,[],"['composer', 'symfony', 'symfony-application']",fork from symfony standard edition with additional rest features
8105539,,[],[],embed responsively helps web content producers transform fixed width embedded content into fluid responsive embeds
7166000,,[],[],a functional programming library for javascript an experiment in elegant js
15578117,,[],[],compose responsive email templates fill them with and send them out
75593186,,[],"['dialogue-agents', 'end-to-end', 'nlg', 'nlu', 'user-simulator']",user simulation for task completion dialogues
98548577,,[],[],libev port of shadowsocksr
25743751,,[],[],a chromeless web browser for viewing prototypes
3348165,,[],[],coffeescript api documentation generator it s like yard but for coffeescript
21145055,,[],[],a web player for  video on the oculus
39272429,,[],[],generate css keyframe animations dynamically in the browser with javascript
92365569,,[],"['datetime', 'fake-content', 'fake-data', 'faker-library', 'golang', 'random-generation', 'user-agent']",a fake data generator written in and for go
62903679,,[],"['blog', 'blog-platform', 'koa2', 'server-side-rendering', 'vue2']", and  vue koa mongodb redis
52903285,,[],[],an example channels app
5845869,,[],[],compile compass to css
4820703,,[],[],fximageview is a class designed to simplify the application of common visual effects such as reflections and drop shadows to and also to help the performance of image loading by handling it on a background thread
28091248,,[],[],showing and dismissing keyboard animation in uiviewcontroller category
8812799,,[],[],a gui for leveldb management based on atom shell
9396104,,[],[],category that makes it super easy to add a parallax effect to your uiscrollview and uitableview
42010332,,[],[],android library to create chat message view easily
48349627,,[],"['adapter', 'android', 'gridview', 'listview', 'multiple-type', 'recyclerview']",deprecated adapter recyclerview adapter wrapper for android adapterrecyclerview listview gridview
13852452,,[],[],d s machine learning is a machine learning toolkit for on rightness but efficiency
16224749,,[],[],a beautiful set of predefined colors and a set of color methods to make your android development life easier
693403,,[],[],a webworkers implementation for nodejs
7452323,,[],[],node js implementation of the spotify web protocol
42130199,,[],"['android', 'android-library', 'android-libs', 'android-login', 'facebook-login', 'google-login']",a smart way to add login functionality to your android app
38782043,,[],[],mpcoachmarks is an ios class that displays user coach marks with a couple of shapescutout over an existing ui this approach leverages your actual ui as part of the onboarding process for your user
56012614,,[],[],code project corresponding to a serials of tutorial posts for android unit testing
33318066,,[],[],a nodejs api that supports username and password authentication with jwts
34828814,,[],[],rich markdown editing control for ios
69214255,,[],[],inherited this library allows you to easily achieve the drop down refresh and upload more
9153628,,[],[],remove the oauth dance with one request
59828495,,[],[],display images in the terminal
16591292,,[],"['css-helper', 'html5', 'html5-elements', 'html5-progress', 'js-helpers', 'progress-bar', 'progressbar']",enhance your html progress bars with minimal effort
25468047,,[],[],pdo and redis tcp connect proxy
6622342,,[],"['android', 'android-contentprovider', 'android-development']",a tool to generate android contentproviders
16822617,,[],[],azazel is a userland rootkit based off of the original technique from jynx rootkit it is more robust and has additional and focuses heavily around anti debugging and anti detection
55248346,,[],[], uiimageview uiview uibutton uiimageapi  uibutton   
65040817,,[],"['awesome-list', 'blogger', 'blogs', 'dataset', 'developer', 'reading']",and  developer related blogs and publications
48892683,,[],[],babel  plugin which allows to use webpack loaders
62717048,,[],"['highlight', 'koa', 'mongo', 'mongoose', 'simplemde', 'vue-router', 'vuex', 'webpack']",a blog platform built with and mongoose  koa  mongo  https and and chuckliu me
55477760,,[],"['react-native', 'react-router']",a routing library for react native that strives for sensible api parity with react router
79786603,,[],"['deep-learning', 'pytorch', 'rnn', 'seq2seq']",sequence to sequence models with pytorch
4617170,,[],"['anchor', 'animated', 'hash', 'jquery', 'navigation', 'plugin', 'scrolling', 'scrollto']",animated anchor navigation made easy with jquery
4718819,,[],[],sidetap is a simple framework that allows you to quickly build platform independent mobile web interfaces
6457267,,[],[],nodejs driver for the instagram api
48904550,,[],[],spiderwebscoreview  android  spiderwebscoreview android is used on a cobweb score view
64912834,,[],[],a nice thumb up control
67799709,,[],[],compiles c code by first rewriting the syntax trees of linq expressions using plain procedural minimizing allocations and dynamic dispatch
79734532,,[],"['menu', 'nav', 'navbar', 'navigation']",cocktail css only navigation bar
4435408,,[],[],a rad backbone js and require js boilerplate project
35129342,,[],"['channel', 'framework', 'microservice', 'node', 'rpc']",write microservices in monolithic style
67841511,,[],"['android', 'android-application']",an elegent android client for github github githubapp
7244831,,[],[],a pac file of the whitelisted websites for the great firewall of china gfw
18563327,,[],[],a sortable list component built with react
5691268,,[],[],access passport js authenticated user information from socket io connection
18265244,,[],[],the metrics net library provides a way of instrumenting applications with custom metrics counters etc that can be reported in various ways and can provide insights on what is happening inside a running application
68360464,,[],"['asyncdisplaykit', 'ios-project', 'news']",loveplaynewsios app asyncdisplaykitui 
18198033,,[],[],regression testing tool for webdriverio v
15447558,,[],[],angularjs directive for giving an interactive tour of your website
67680403,,[],"['android-tests', 'instrumentation-tests', 'junit', 'mock']",examples complete reference for android testing with examples
30242992,,[],[],visual programming meets haskell
29790301,,[],[],event controller and dispatcher for inspired by flux
53762731,,[],[],quickly insert gifs in github comments
64830955,,[],[],token based authentication using spring boot and jwt
1333625,,[],[],the source code that drives the ai challenge
91893662,,[],"['brute-force', 'crack', 'cracking', 'hacking', 'keychain', 'macos', 'password', 'security', 'wordlist']",macos keychain cracking tool
13454805,,[],[],effortlessly re map click events to touch events on touchscreen uis
55911717,,[],[],rocket learn react with  reusable  and  single page apps fast start project with javascript es react hot loading react router redux flexbox styling firebase database webpack packaging chai bdd testing eslint and stylelint browsersync
25891160,,[],[],hacker news clone written in react
36991266,,[],[],client side encrypted image host web server
7200833,,[],[],page specific javascript for rails done right
17234808,,[],"['algorithm', 'graph']",package goraph implements graph data structure and algorithms
6119930,,[],[],an introduction book on real world s including its main stream frameworks and moms
18305346,,[],[],docker and ruby based paas
40770111,,[],[],photo browser terminator
5295720,,[],"['command-line-tool', 'font-awesome']",exports font awesome icons as png images
37878893,,[],"['apple-foundation', 'cross-platform', 'protocol-oriented', 'standard-library']",cross protocol oriented programming base library to complement the swift standard library pure supports linux
11413720,,[],[],the jquery plugin for making images fill their containers and be centered
84240700,,[],"['extensibility', 'framework', 'react']",slot fill component for merging react subtrees together portal on steroids
62480679,,[],"['collegehumor', 'dailymotion', 'flickr', 'gfycat', 'hulu', 'kickstarter', 'library', 'twitch', 'vimeo', 'vine', 'youtube']",fluid width for and more embedded videos
4508012,,[],[],collection of example applications to highlight doing custom touch event handling and using gesturedetectors in android applications
63062837,,[],[],a beautiful slack command line interface
3023346,,[],[],an mvc framework for node
61382500,,[],"['debugging', 'slides', 'tensorflow']",slides and supplementary codes for my talk debugging tips on tensorflow 
464579,,[],"['actionmailer', 'mailer', 'rails', 'resque']",rails plugin for sending asynchronous email with actionmailer and resque
4687588,,[],[],clipboard and drag drop image sharing web app
32464800,,[],[],a custom animation for the uirefreshcontrol
23092012,,[],[],spark reference applications
9984576,,[],[],ios augmented reality framework
16012572,,[],[],please see https and and github com and datwelk and rdrgrowingtextview instead
83172115,,[],"['expansion-button', 'interface-builder', 'ios-sdk', 'ios-ui', 'swift4', 'text-expansion', 'textview', 'validators']",a text view that supports selection and expansion
8635252,,[],[],ajaxify your entire website instantly with this simple drop in script using the html history api with history js and jquery scrollto
76320688,,[],[],d generative adversarial network
60345291,,[],[],dart qualify sales leads with machine learning
49720276,,[],[],drag and drop with recyclerview
5727496,,[],[],a unified front end for different queuing backends includes a rest cli interface and daemon runners
16476167,,[],"['ios', 'opencv']",opencv for ios book samples
27717217,,[],[],materialui is a ui kit for unity that follows google s official material design guidelines
102151120,,[],"['certificates', 'pe', 'python3', 'testing-antivirus']",stealing signatures and making one invalid signature at a time
10586142,,[],[],a jquery plugin that gives users real time hints progress updates as they complete forms
34149711,,[],[],javascript test driven learning
26513427,,[],"['android', 'android-library', 'custom-drawer', 'jitpack', 'material-components', 'material-design', 'material-drawer']",custom drawer implementation for material design apps
53590446,,[],[],provide esp based itead sonoff with mqtt and ota firmware using arduino ide now eol
113702926,,[],[],powershell script to dump windows credentials from the credential manager
39165090,,[],[],graph theory visualizations
82428439,,[],[],a lightweight javascript library for preserving user data from first website visit to signup
5418866,,[],[],a cocoa nsformatter subclass to convert dates to and from iso  formatted strings supports and ordinal formats
57636013,,[],[],one hundred fifty projects
1076059,,[],"['graph-database', 'graphs', 'neo4j', 'neo4j-driver', 'neography']",a thin ruby wrapper to the neoj rest api
569321,,[],[],messagepack rpc is an inter process messaging library that uses messagepack for object serialization
19387194,,[],[],angularjs and node and gulp and mongoose and passport authentication and tvdb api
16621691,,[],[],a lightweight clojurescript abstraction over reactjs
64912216,,[],[],material design widgets study samples
61769868,,[],[],perceptions of probability and numbers
59105633,,[],"['app', 'es6', 'react', 'react-native', 'redux']",react native redux feinn app
4774751,,[],[],practical object oriented design in ruby
34535837,,[],[],objective c library to cross promote ios apps
8927771,,[],[],browserify v transform to compile javascript next es to javascript current es on the fly
13903690,,[],[],websockets for event driven laravel apps
9093709,,[],[],deprecated a delightful extension to the afnetworking classes for ios and mac os x
35544877,,[],[],debug your browser tabs remotely via chrome devtools
8419843,,[],[],angularjs wrapper for select use angular ui and ui select
5289684,,[],[],code examples and exercise solutions from think python by allen published by o reilly media
23352,,[],[],a framework for creating e books from markdown using ruby using the prince pdf you ll be able to get high quality pdfs also supports text and html generation
797504,,[],[],a javascript implementation of an fully compliant json schema validator
39533873,,[],[],and parse react forms using mongoose inspired json schemas
73819141,,[],"['accelerator', 'awesome', 'downloader', 'side-project']",a fast and interruptable download written in rust
88486475,,[],[],exploit toolkit cve   v  is a handy python script which provides pentesters and security researchers a quick and effective way to test microsoft office rce it could generate a malicious rtf and ppsx file and deliver metasploit and meterpreter and other payload to victim without any complex configuration
16790822,,[],"['compsci', 'homework-template', 'latex', 'latex-homework-template']",the latex file that i used as the base for all my homework in university
16672069,,[],[],application server attack toolkit
52495765,,[],[],a swift  library for somewhat dependent types
6424769,,[],['featured'],droplet use django admin to manage drip campaign emails using querysets on django s user model
80655644,,[],"['android', 'android-data-binding', 'animation', 'credit-card', 'data-binding', 'dribbble']",implementation of credit card form in material design
14984085,,[],[],ddd cqrs sample v  project that helps you with starting out advanced domain modeling using jpa and testing
10766302,,[],[],yeoman generator for enterprise angular projects
4720094,,[],[],example angularjs app using an express and node js backend
5187970,,[],[],open source sift library
65996933,,[],[],   listview webview viewpager fragmenttabhost
22713483,,[],[],wrapper for docker run to handle systemd quirks
33972837,,[],[],emulates philips hue api to other home automation gateways
100269849,,[],[],base application for ruby on rails  projects built to minimize the time spent writing boilerplate code and performing repetitive setup tasks
95625166,,[],"['machine-learning', 'self-driving-car', 'stanford']",stanford code from cars that entered darpa grand challenges
64719058,,[],"['react', 'react-redux', 'react-router', 'redux-saga', 'soundcloud', 'soundcloud-api', 'webpack']",soundcloud api client with react redux redux saga
104583595,,[],"['android', 'date', 'library', 'picker', 'time']",gorgeous android time and date picker library inspired by the timely app
58305699,,[],[],vuehttp and and andylei github io and vue shopping and
26023762,,[],[],microlibrary for implementing infinite scroll on android
791373,,[],"['elasticsearch', 'pyes']",python connector for elasticsearch the pythonic way to use elasticsearch
69315979,,[],[],the album demo of wechat micro program
71961530,,[],[],neural style transfer for chinese characters
2972696,,[],[],read it s important new cura development is happening at https and and github com and ultimaker and this is the cura   archive cura   and newer is on the ultimaker github
22640519,,[],[],xcode plugin for filtering the console area
26026761,,[],[],highligth specific points of interest of your app
76538069,,[],"['gallery', 'layoutmanager', 'recyclerview', 'viewpager']",new way to implements viewpager and gallery in android with recycleview
74495356,,[],"['android', 'android-library', 'canvas', 'custom-view', 'drawing', 'signature']",a view on which you can freely customizing paint alpha and and take a screenshot of the content useful for note signatures or free hand writing
20128717,,[],[],a sketch plugin to generate prototype web pages
33241808,,[],[],im and api and  android and ios  https and and github com and yichat
76664603,,[],[],implement a simple and funny android animation the emoji rain in wechat app
89320999,,[],"['activity-transitions', 'android', 'android-animation', 'android-animations', 'android-application', 'android-development']",this repo is an attempt to implement a complex animation
3745075,,[],[],rapid prototyping with d js
1989551,,[],[],orignal unmaintained version of the lightbeam extension see lightbeam we for the new one which works in modern versions of firefox
94929127,,[],[],sample application using vision framework and core ml
105531441,,[],"['animation', 'flowlayout', 'ios', 'iphone', 'iphone-x', 'scroll', 'slider', 'uicollectionview', 'xcode']",gravityslider is a beautiful alternative to the standard uicollectionview flow layout
66951292,,[],"['live', 'panda-tv', 'rxjava']",  and   mvp and glide and retrofit and rxjava  and butterknife cmj tv douyu and panda and zhanqi and huya and longhzu and quanmin and cc and huomao and lol and ow and dota and hs and csgo app ps panda tv bullet and barrage and danmu 
37670565,,[],[],natural image generation using convnets
59858921,,[],"['convolutional-neural-networks', 'deep-learning', 'grad-cam', 'heatmap', 'iccv17', 'interpretability', 'visual-explanation']",iccv  torch code for grad cam
7288336,,[],[],a node js chat app using redis pub and sub and redis sessionstore and socket io and socket sessions that shows scaling on cloud foundry
2856487,,[],"['rubynlp', 'tesseract-ocr', 'wrapper']",a ruby wrapper library to the tesseract ocr api
44527610,,[],[],a tmux plugin to better manage and configure the mouse
47239953,,[],"['html5', 'remote-desktop', 'screen-capture', 'screencast']",wip ulterius server where all the magic happens rocket feelsgood
68709381,,[],"['database', 'db2', 'golang', 'mariadb', 'mysql', 'oracle', 'postgresql', 'sql-injection']",database firewall written in go
28216046,,[],[],a development kit for nodemcu firmware
45825353,,[],[],native ios navigation for react native drawer
43754052,,[],"['angularjs', 'ionic', 'ionic-framework']",maintenance only native transitions ios android for ionic framework
8437492,,[],"['gauge', 'gravity', 'ios']",gravity aware gauge style meter view with delightful animations
69991464,,[],[],a reverse engineering tool to convert ios app to dylib
9883681,,[],[],jingle uihtml csswebapp    
89764938,,[],[],quickly customize the calendar ui you can use easycalendar to quickly get the calendar style ui
46832595,,[],"['menu', 'spring']",this is a spring slide menu for ios apps 
51491638,,[],"['material', 'theme', 'typecho']",material design theme for typecho
73394858,,[],[],take a picture to make music with the computer
30490361,,[],[],meteord docker runtime for meteor apps for production deployments
26524294,,[],[],bootstrap s grid and responsive utility classes without any extras lightweight yet still powerful style to taste works with lessphp
3724762,,[],[],html filesystem api polyfill using indexeddb
18731595,,[],[],a go package for quickly building tcp servers
68079317,,[],"['proxy-server', 'socks']",proxying and recording http and https and socks proxy save to mysql database
27040171,,[],[],merkle dag that replicates based on scuttlebutt logs and causal linking
6663589,,[],[],f to javascript compiler with jquery etc mappings through a typescript type provider
100166730,,[],[],focal loss for dense object detection
10099250,,[],[],a lightweight lua vm for the browser
76567976,,[],[],source code for angular advanced form apis pizza builder
